#{"t_start": 1618268456.6685603, "env_id": null}
r,l,t
-0.880952,6,894.064889
-0.857143,7,894.482773
-0.857143,7,894.905641
-0.880952,6,895.261084
-0.880952,6,895.611144
-0.833333,8,896.06294
1.071429,4,896.263371
-0.833333,8,896.730149
1.071429,4,896.927976
1.142857,7,897.306934
-0.880952,6,897.67096
-0.880952,6,898.014071
1.071429,4,898.209543
-0.904762,5,898.51271
-0.833333,8,898.987442
-0.761905,11,899.597808
1.071429,4,899.791291
-0.880952,6,900.135371
1.214286,10,900.689888
-0.833333,8,901.150657
-0.904762,5,901.441877
-0.857143,7,901.834827
-0.880952,6,902.189877
-0.857143,7,902.585818
1.071429,4,902.785285
-0.857143,7,903.209151
-0.857143,7,903.615261
-0.904762,5,903.901523
-0.904762,5,904.196737
-0.880952,6,904.541811
-0.904762,5,904.833988
1.071429,4,905.029493
-0.904762,5,905.329662
1.238095,11,905.911143
1.071429,4,906.10262
-0.857143,7,906.510518
1.071429,4,906.72197
-0.928571,4,906.963324
-0.833333,8,907.415084
-0.857143,7,907.823976
-0.857143,7,908.277762
-0.833333,8,908.778598
-0.761905,11,909.391625
1.071429,4,909.591092
-0.833333,8,910.036901
1.071429,4,910.23537
1.071429,4,910.433856
1.071429,4,910.631347
-0.880952,6,910.986361
-0.857143,7,911.390281
-0.857143,7,911.799187
1.071429,4,911.994665
1.071429,4,912.18715
-0.857143,7,912.58711
-0.857143,7,913.007955
-0.928571,4,913.244333
1.071429,4,913.438803
-0.880952,6,913.779921
1.071429,4,913.970412
-0.809524,9,914.477027
-0.880952,6,914.839086
1.071429,4,915.059469
-0.880952,6,915.404552
-0.857143,7,915.815447
-0.880952,6,916.165512
-0.880952,6,916.518568
1.071429,4,916.717037
-0.809524,9,917.249619
1.214286,10,917.777201
-0.904762,5,918.078396
-0.857143,7,918.474599
-0.833333,8,918.958343
-0.880952,6,919.316356
1.214286,10,919.844942
-0.857143,7,920.255872
1.071429,4,920.453351
1.071429,4,920.650572
-0.880952,6,921.008618
1.071429,4,921.221066
-0.833333,8,921.685331
1.214286,10,922.219901
-0.928571,4,922.468238
-0.833333,8,922.937983
-0.904762,5,923.251161
-0.928571,4,923.500688
-0.833333,8,923.956498
1.071429,4,924.15494
1.071429,4,924.353439
1.071429,4,924.554899
1.071429,4,924.751371
-0.880952,6,925.103435
-0.833333,8,925.556219
1.071429,4,925.745687
1.190476,9,926.227398
1.071429,4,926.427887
1.071429,4,926.626332
-0.904762,5,926.926555
1.238095,11,927.513958
1.071429,4,927.709455
-0.880952,6,928.072464
-0.809524,9,928.610925
1.071429,4,928.808398
1.142857,7,929.179405
-0.833333,8,929.631214
1.071429,4,929.818695
-0.857143,7,930.243561
-0.880952,6,930.614568
-0.928571,4,930.855952
-0.880952,6,931.216957
1.071429,4,931.411437
1.071429,4,931.609906
-0.833333,8,932.092615
1.071429,4,932.291117
1.071429,4,932.497532
-0.904762,5,932.80284
-0.928571,4,933.042171
-0.809524,9,933.552839
1.071429,4,933.759283
-0.785714,10,934.31879
1.142857,7,934.695773
1.071429,4,934.904087
-0.761905,11,935.609184
-0.785714,10,936.252463
-0.928571,4,936.504788
1.071429,4,936.72121
-0.785714,10,937.384436
-0.785714,10,938.017743
1.071429,4,938.229177
-0.833333,8,938.744797
-0.833333,8,939.230498
-0.880952,6,939.634419
1.071429,4,939.863806
-0.809524,9,940.405389
-0.809524,9,940.954889
-0.857143,7,941.404711
-0.833333,8,941.910334
-0.880952,6,942.287529
1.214286,10,942.82107
-0.785714,10,943.396531
-0.880952,6,943.752578
-0.880952,6,944.104666
-0.928571,4,944.352972
1.071429,4,944.551727
1.214286,10,945.107241
-0.904762,5,945.398463
-0.857143,7,945.798427
-0.880952,6,946.143469
1.071429,4,946.339944
-0.904762,5,946.655101
-0.833333,8,947.117864
-0.857143,7,947.521784
1.071429,4,947.718258
-0.761905,11,948.335184
-0.880952,6,948.697216
-0.880952,6,949.059248
-0.857143,7,949.459179
-0.904762,5,949.775333
-0.880952,6,950.165291
-0.857143,7,950.569633
-0.880952,6,950.918699
1.071429,4,951.141105
1.214286,10,951.67069
-0.833333,8,952.186341
-0.833333,8,952.66606
-0.809524,9,953.192648
-0.857143,7,953.593547
-0.809524,9,954.117178
1.214286,10,954.641167
-0.833333,8,955.109914
1.071429,4,955.301402
-0.880952,6,955.659444
-0.809524,9,956.161103
-0.928571,4,956.423401
-0.904762,5,956.716617
1.238095,11,957.312026
1.071429,4,957.503538
-0.857143,7,957.917406
1.071429,4,958.128842
-0.833333,8,958.591603
1.190476,9,959.077304
-0.928571,4,959.334643
1.071429,4,959.536104
1.190476,9,960.002829
-0.904762,5,960.29804
-0.785714,10,960.86652
1.071429,4,961.065989
1.071429,4,961.275426
1.071429,4,961.465917
-0.857143,7,961.866845
-0.880952,6,962.217936
1.071429,4,962.410422
-0.785714,10,962.968899
-0.880952,6,963.32797
-0.785714,10,963.904396
1.071429,4,964.100871
1.071429,4,964.304327
-0.833333,8,964.758113
1.071429,4,964.960601
1.190476,9,965.433362
-0.880952,6,965.776448
-0.785714,10,966.332958
-0.857143,7,966.733887
-0.785714,10,967.302636
1.238095,11,967.882253
1.071429,4,968.083719
-0.880952,6,968.456217
-0.880952,6,968.816252
1.071429,4,969.020735
1.071429,4,969.222194
1.071429,4,969.413889
-0.904762,5,969.721067
1.119048,6,970.016295
-0.833333,8,970.479041
1.214286,10,971.006705
1.071429,4,971.209164
-0.857143,7,971.619068
1.071429,4,971.834494
1.071429,4,972.030967
-0.928571,4,972.290274
-0.880952,6,972.673461
-0.833333,8,973.134951
1.142857,7,973.490999
-0.833333,8,973.951793
1.214286,10,974.486337
1.071429,4,974.694028
1.071429,4,974.88651
-0.785714,10,975.46695
1.071429,4,975.670452
-0.809524,9,976.199066
1.214286,10,976.717651
-0.904762,5,977.027855
-0.809524,9,977.551423
1.071429,4,977.758867
-0.857143,7,978.171763
-0.928571,4,978.415112
-0.928571,4,978.660456
1.071429,4,978.875887
-0.833333,8,979.33964
-0.880952,6,979.687739
-0.833333,8,980.141497
-0.809524,9,980.655122
-0.880952,6,981.021144
-0.785714,10,981.612563
1.071429,4,981.819012
-0.904762,5,982.124194
1.071429,4,982.315682
1.190476,9,982.794402
1.071429,4,983.002876
-0.857143,7,983.420757
-0.761905,11,984.041098
-0.880952,6,984.395121
-0.928571,4,984.634483
-0.880952,6,985.005489
1.071429,4,985.205953
-0.761905,11,985.829286
-0.880952,6,986.211292
1.071429,4,986.410731
-0.857143,7,986.824625
1.214286,10,987.363191
-0.857143,7,987.76112
-0.880952,6,988.118166
-0.809524,9,988.652767
-0.857143,7,989.073611
1.071429,4,989.273077
1.071429,4,989.473541
-0.880952,6,989.825631
-0.761905,11,990.485864
-0.904762,5,990.781045
1.071429,4,990.985523
-0.857143,7,991.395834
-0.880952,6,991.754871
-0.857143,7,992.168765
-0.833333,8,992.625564
-0.857143,7,993.037442
1.166667,8,993.457318
-0.833333,8,993.928147
-0.857143,7,994.341213
-0.833333,8,994.825917
-0.833333,8,995.298683
1.071429,4,995.487148
1.071429,4,995.682654
-0.857143,7,996.099542
1.071429,4,996.300972
1.071429,4,996.513413
1.071429,4,996.705922
-0.904762,5,997.009693
-0.785714,10,997.585126
-9.738095,12,998.242369
1.214286,10,998.780928
1.071429,4,998.984385
1.238095,11,999.583781
-0.857143,7,999.992718
-0.904762,5,1000.293914
-0.809524,9,1000.813493
-0.880952,6,1001.16655
1.071429,4,1001.392945
-0.809524,9,1001.978414
1.071429,4,1002.196808
1.214286,10,1002.747395
-0.785714,10,1003.325776
-0.857143,7,1003.738671
1.071429,4,1003.930159
-0.857143,7,1004.360009
1.214286,10,1004.90954
-0.904762,5,1005.208741
-0.714286,13,1005.957766
-0.785714,10,1006.524222
1.071429,4,1006.723716
-0.928571,4,1006.965072
1.071429,4,1007.165537
-0.857143,7,1007.601342
-0.857143,7,1007.989335
-0.833333,8,1008.482984
-0.833333,8,1008.979656
1.214286,10,1012.918647
1.071429,4,1013.116117
-0.904762,5,1013.41232
-0.904762,5,1013.70355
-0.809524,9,1014.216151
-0.857143,7,1014.618104
-0.904762,5,1014.909328
-0.880952,6,1015.262371
1.071429,4,1015.464813
-0.857143,7,1015.867735
-0.928571,4,1016.117069
-0.809524,9,1016.631719
1.214286,10,1017.17028
-0.904762,5,1017.474438
-0.857143,7,1017.881378
-0.857143,7,1018.286268
1.071429,4,1018.482271
1.142857,7,1018.848296
-0.928571,4,1019.098623
-0.904762,5,1019.408794
-0.857143,7,1019.801743
-0.880952,6,1020.149812
1.071429,4,1020.350276
1.071429,4,1020.555728
-0.785714,10,1021.134206
-0.904762,5,1021.433842
-0.857143,7,1021.840726
-0.880952,6,1022.200763
-0.857143,7,1022.623664
1.214286,10,1023.170172
1.071429,4,1023.366646
1.071429,4,1023.559131
-0.904762,5,1023.859328
1.071429,4,1024.062785
-0.833333,8,1024.518594
-0.904762,5,1024.820791
-0.833333,8,1025.287509
-0.904762,5,1025.580747
1.071429,4,1025.773459
-0.833333,8,1026.266318
-0.880952,6,1026.6144
-0.880952,6,1026.960495
1.071429,4,1027.153944
-0.904762,5,1027.448157
1.071429,4,1027.63865
-0.857143,7,1028.05653
-0.904762,5,1028.350744
-0.857143,7,1028.773638
-0.857143,7,1029.185512
-0.857143,7,1029.592672
-0.880952,6,1029.942223
-0.857143,7,1030.343131
-0.904762,5,1030.636374
-0.785714,10,1031.242718
-0.880952,6,1031.618712
-0.904762,5,1031.917913
-0.857143,7,1032.332803
-0.809524,9,1032.872386
1.071429,4,1033.07881
1.071429,4,1033.279272
-0.880952,6,1033.625571
-0.857143,7,1034.026477
-0.642857,16,1034.930053
1.166667,8,1035.345945
1.071429,4,1035.540446
-0.880952,6,1035.884532
-0.904762,5,1036.177722
-0.809524,9,1036.700317
1.071429,4,1036.895795
-0.833333,8,1037.363545
-0.880952,6,1037.713639
-0.880952,6,1038.065667
-0.809524,9,1038.605253
-0.857143,7,1039.015157
-0.880952,6,1039.36121
1.071429,4,1039.569652
-0.928571,4,1039.809012
1.071429,4,1040.009476
1.071429,4,1040.199967
1.071429,4,1040.392452
-0.833333,8,1040.848264
-0.904762,5,1041.159401
-0.833333,8,1041.626153
-0.928571,4,1041.860561
-0.880952,6,1042.235523
-0.880952,6,1042.596144
-0.857143,7,1043.01073
-0.833333,8,1043.490443
-0.904762,5,1043.797622
-0.833333,8,1044.246421
-0.833333,8,1044.71816
-0.880952,6,1045.0772
-0.857143,7,1045.496079
1.238095,11,1046.073536
-0.880952,6,1046.42759
-0.857143,7,1046.834501
1.071429,4,1047.035961
-0.785714,10,1047.600452
-0.857143,7,1048.00261
1.071429,4,1048.19709
1.214286,10,1048.730649
-0.833333,8,1049.201401
-0.880952,6,1049.55478
-0.833333,8,1050.015579
-0.880952,6,1050.371623
1.190476,9,1050.848321
1.071429,4,1051.05078
-0.833333,8,1051.511581
-0.761905,11,1052.144854
-0.880952,6,1052.491926
-0.809524,9,1053.018518
1.071429,4,1053.218982
1.071429,4,1053.40848
1.214286,10,1053.929084
-0.880952,6,1054.281142
-0.833333,8,1054.73792
-0.928571,4,1054.987255
-0.928571,4,1055.224621
-0.857143,7,1055.654469
-0.809524,9,1056.180113
1.071429,4,1056.383546
-0.857143,7,1056.79844
-0.857143,7,1057.207317
-0.833333,8,1057.672384
1.071429,4,1057.857919
-0.857143,7,1058.264799
-0.738095,12,1058.947917
-0.857143,7,1059.377768
-0.833333,8,1059.839533
1.071429,4,1060.026034
-0.904762,5,1060.337204
-0.880952,6,1060.719181
-0.904762,5,1061.009405
-0.857143,7,1061.429313
1.071429,4,1061.621767
-0.857143,7,1062.030674
-0.833333,8,1062.51837
-0.857143,7,1062.938247
-9.666667,15,1063.730129
-0.857143,7,1064.143025
-0.904762,5,1064.442226
1.071429,4,1064.661638
1.071429,4,1064.883048
-0.809524,9,1065.410636
-0.857143,7,1065.842481
1.071429,4,1066.038955
1.071429,4,1066.240416
-0.904762,5,1066.575527
-0.857143,7,1067.01335
-0.857143,7,1067.457163
-0.904762,5,1067.747386
-0.904762,5,1068.042602
1.119048,6,1068.350773
-0.880952,6,1068.705824
-9.738095,12,1069.342941
1.071429,4,1069.553374
-0.809524,9,1070.051905
1.071429,4,1070.253368
1.071429,4,1070.45782
-0.904762,5,1070.75702
1.071429,4,1070.957514
1.071429,4,1071.15598
1.214286,10,1071.687531
1.095238,5,1071.935869
-0.857143,7,1072.334828
1.071429,4,1072.527287
-0.833333,8,1072.986059
-0.880952,6,1073.348091
1.214286,10,1073.881041
1.071429,4,1074.088486
-0.880952,6,1074.461457
1.071429,4,1074.664914
-0.904762,5,1074.967106
-0.809524,9,1075.494581
-0.833333,8,1075.954377
1.071429,4,1076.138858
1.190476,9,1076.608602
-0.904762,5,1076.921764
1.190476,9,1077.409655
1.071429,4,1077.616129
-0.904762,5,1077.91234
-0.833333,8,1078.378067
-0.880952,6,1078.742599
-0.857143,7,1079.174431
1.071429,4,1079.369907
-0.833333,8,1079.82868
-0.928571,4,1080.067043
-0.904762,5,1080.365246
-0.928571,4,1080.602611
-0.880952,6,1080.96567
-0.833333,8,1081.425411
1.214286,10,1081.953495
-0.880952,6,1082.324867
-0.785714,10,1082.929242
-0.880952,6,1083.282577
-0.809524,9,1083.831081
-0.833333,8,1084.328749
1.071429,4,1084.521262
1.071429,4,1084.721725
1.071429,4,1084.925154
1.238095,11,1085.503633
1.214286,10,1086.01627
-0.904762,5,1086.315462
-0.880952,6,1086.665499
-0.904762,5,1086.969717
-0.880952,6,1087.325735
-0.785714,10,1087.889261
-0.880952,6,1088.244312
-0.857143,7,1088.645236
-0.833333,8,1089.114976
-0.880952,6,1089.458039
-0.809524,9,1089.961719
-0.857143,7,1090.36235
-0.833333,8,1090.856109
1.071429,4,1091.062523
1.071429,4,1091.274987
-0.928571,4,1091.51232
-0.809524,9,1092.032928
-0.857143,7,1092.442867
-0.857143,7,1092.859751
-0.880952,6,1093.225757
-0.904762,5,1093.53594
-0.833333,8,1093.990931
-0.928571,4,1094.250237
1.214286,10,1094.784809
-0.928571,4,1095.039128
-0.809524,9,1095.564723
-0.761905,11,1096.17213
-0.880952,6,1096.53413
-0.785714,10,1097.128552
-0.904762,5,1097.421756
-0.857143,7,1097.840666
-0.833333,8,1098.291122
-0.880952,6,1098.647169
-0.880952,6,1099.006256
-0.857143,7,1099.419153
-0.785714,10,1099.979653
-0.857143,7,1100.385568
-0.880952,6,1100.747599
1.071429,4,1100.951056
1.071429,4,1101.148527
1.071429,4,1101.340015
-0.857143,7,1101.749919
-0.880952,6,1102.103973
1.071429,4,1102.307472
1.166667,8,1102.721322
-9.690476,14,1103.459348
1.071429,4,1103.681753
1.071429,4,1103.867286
1.095238,5,1104.12856
-0.904762,5,1104.416795
-0.928571,4,1104.662132
-0.857143,7,1105.078021
-0.809524,9,1105.592643
-0.809524,9,1106.100286
1.190476,9,1106.571027
-0.880952,6,1106.936047
-0.833333,8,1107.403799
-0.857143,7,1107.804542
-0.857143,7,1108.226413
1.214286,10,1108.756026
-0.833333,8,1109.21876
1.071429,4,1109.417265
1.214286,10,1109.939847
-0.857143,7,1110.352419
-0.880952,6,1110.697474
1.071429,4,1110.899959
-0.904762,5,1111.23603
1.071429,4,1111.436529
1.071429,4,1111.630693
-0.833333,8,1112.09545
-0.928571,4,1112.33481
-0.809524,9,1112.847113
1.095238,5,1113.114398
1.071429,4,1113.313894
1.071429,4,1113.511365
-0.928571,4,1113.783788
-0.833333,8,1114.272508
-0.857143,7,1114.679421
-0.809524,9,1115.214992
-0.904762,5,1115.520354
-0.857143,7,1115.93325
1.190476,9,1116.425933
-0.809524,9,1116.972471
1.071429,4,1117.169943
-0.833333,8,1117.642678
-0.880952,6,1117.995763
1.071429,4,1118.194238
-0.904762,5,1118.505372
1.071429,4,1118.715816
-0.880952,6,1119.097817
-0.785714,10,1119.682256
1.071429,4,1119.884683
-0.785714,10,1120.527964
-0.857143,7,1121.021644
1.071429,4,1121.228125
-0.904762,5,1121.545243
1.071429,4,1121.760692
1.071429,4,1121.970134
-0.857143,7,1122.442432
1.071429,4,1122.644891
-0.785714,10,1123.265257
-0.857143,7,1123.678251
1.071429,4,1123.871488
-0.904762,5,1124.182682
-0.833333,8,1124.658386
1.071429,4,1124.867852
-0.809524,9,1125.456702
-0.904762,5,1125.766872
1.214286,10,1126.32538
-0.880952,6,1126.695391
-0.833333,8,1127.195056
-0.880952,6,1127.564096
1.214286,10,1128.091656
1.071429,4,1128.30309
-0.928571,4,1128.568409
-0.857143,7,1129.013221
1.142857,7,1129.400184
-0.809524,9,1133.545847
-0.833333,8,1134.040498
-0.809524,9,1134.575072
1.071429,4,1134.771579
1.214286,10,1135.314125
-0.880952,6,1135.685138
-0.904762,5,1135.977035
-0.809524,9,1136.497653
-0.904762,5,1136.809837
-0.928571,4,1137.061697
-0.904762,5,1137.362489
-0.857143,7,1137.77534
-0.809524,9,1138.312443
-0.857143,7,1138.738374
-0.857143,7,1139.16224
-0.833333,8,1139.627487
-0.880952,6,1139.984529
-0.857143,7,1140.402425
1.071429,4,1140.599897
-0.880952,6,1140.95794
-0.857143,7,1141.370866
1.071429,4,1141.56731
-0.928571,4,1141.809695
1.214286,10,1142.324286
-0.738095,12,1143.050344
-0.785714,10,1143.611843
-0.904762,5,1143.899075
1.071429,4,1144.117521
-0.785714,10,1144.695945
1.071429,4,1144.897431
1.071429,4,1145.118841
1.071429,4,1145.311298
-0.857143,7,1145.708237
1.071429,4,1145.898728
-0.785714,10,1146.471231
-0.809524,9,1146.995794
-0.857143,7,1147.414674
-0.833333,8,1147.87245
-0.880952,6,1148.228498
-0.761905,11,1148.837868
-0.833333,8,1149.318583
-0.904762,5,1149.611798
-0.880952,6,1149.954913
-0.785714,10,1150.54231
-0.857143,7,1150.941243
-0.880952,6,1151.299286
-0.761905,11,1151.924864
1.071429,4,1152.124364
-0.761905,11,1152.761609
-0.833333,8,1153.227364
-0.857143,7,1153.631283
-0.880952,6,1153.990325
-0.904762,5,1154.296504
-0.904762,5,1154.597927
1.071429,4,1154.795397
-0.880952,6,1155.158968
1.071429,4,1155.361461
1.214286,10,1155.895996
1.071429,4,1156.112417
-0.928571,4,1156.351778
-0.904762,5,1156.658957
-0.904762,5,1156.965137
-0.857143,7,1157.386013
-0.809524,9,1157.898641
-0.880952,6,1158.241731
-0.809524,9,1158.756348
-0.809524,9,1159.266982
1.071429,4,1159.461462
-0.857143,7,1159.882338
-0.809524,9,1160.401976
-0.928571,4,1160.64031
1.071429,4,1160.835787
-0.785714,10,1161.425244
1.071429,4,1161.626707
-0.785714,10,1162.186176
-0.833333,8,1162.656924
-0.738095,12,1163.3361
-0.904762,5,1163.632336
1.214286,10,1164.154552
1.071429,4,1164.34903
1.214286,10,1164.872876
1.071429,4,1165.071362
-0.785714,10,1165.653779
-0.857143,7,1166.045731
-0.809524,9,1166.559357
-0.857143,7,1166.969261
-0.904762,5,1167.267464
1.071429,4,1167.461944
-0.785714,10,1168.015464
-0.880952,6,1168.363533
-0.857143,7,1168.774434
-0.857143,7,1169.188357
1.071429,4,1169.379815
1.214286,10,1169.92037
-0.809524,9,1170.439981
-0.785714,10,1171.026412
-0.904762,5,1171.32262
1.071429,4,1171.5171
-0.880952,6,1171.87215
1.071429,4,1172.067628
-0.904762,5,1172.361841
1.071429,4,1172.555324
-0.880952,6,1172.911408
1.238095,11,1173.498829
1.071429,4,1173.695275
1.071429,4,1173.883771
-0.857143,7,1174.294701
-0.904762,5,1174.579944
-0.880952,6,1174.940946
1.071429,4,1175.145426
1.238095,11,1175.749781
-0.904762,5,1176.045989
-0.809524,9,1176.561644
-0.928571,4,1176.826901
-0.880952,6,1177.179957
-0.880952,6,1177.53401
1.214286,10,1178.045642
-0.880952,6,1178.399695
1.190476,9,1178.877056
1.190476,9,1179.366746
1.071429,4,1179.57918
-0.928571,4,1179.823526
-0.880952,6,1180.215919
-0.880952,6,1180.584933
1.071429,4,1180.805344
1.071429,4,1181.030768
-0.880952,6,1181.41571
-0.928571,4,1181.691973
1.071429,4,1181.917371
-0.904762,5,1182.257464
-0.809524,9,1182.81497
1.071429,4,1183.045354
-0.857143,7,1183.467618
-0.904762,5,1183.768021
-0.928571,4,1184.003361
1.071429,4,1184.198836
-0.833333,8,1184.6616
1.214286,10,1185.193178
-0.785714,10,1185.769636
-0.785714,10,1186.372025
1.166667,8,1186.781929
-0.857143,7,1187.206039
-0.880952,6,1187.551991
1.190476,9,1188.013783
1.071429,4,1188.217212
-0.785714,10,1188.799654
-0.809524,9,1189.329264
1.071429,4,1189.522721
1.119048,6,1189.85684
-0.904762,5,1190.146054
-0.785714,10,1190.713536
-0.880952,6,1191.06759
-0.809524,9,1191.584208
-0.904762,5,1191.871441
-0.928571,4,1192.100827
-0.857143,7,1192.505745
1.238095,11,1193.096165
1.071429,4,1193.298625
-0.880952,6,1193.66664
-0.904762,5,1193.981797
-0.833333,8,1194.440586
-0.857143,7,1194.858453
-0.880952,6,1195.20755
-0.833333,8,1195.671279
-0.880952,6,1196.030318
-9.690476,14,1196.784305
-0.928571,4,1197.045605
-0.809524,9,1197.586159
-0.880952,6,1197.950185
1.071429,4,1198.149652
-0.857143,7,1198.567534
1.190476,9,1199.038878
-0.880952,6,1199.399912
-0.880952,6,1199.761944
-0.809524,9,1200.255219
-0.857143,7,1200.668144
1.238095,11,1201.251506
1.214286,10,1201.781123
1.071429,4,1201.979558
-0.880952,6,1202.330621
1.142857,7,1202.699633
1.071429,4,1202.897105
-0.880952,6,1203.250164
-0.833333,8,1203.734864
-0.833333,8,1204.197627
-0.904762,5,1204.485887
-0.880952,6,1204.845895
-0.714286,13,1205.584917
-0.785714,10,1206.159096
-0.880952,6,1206.571376
-0.928571,4,1206.822703
-0.880952,6,1207.173764
-0.785714,10,1207.760196
1.071429,4,1207.94969
1.071429,4,1208.153145
-0.761905,11,1208.789444
-0.785714,10,1209.371886
1.071429,4,1209.574372
-0.904762,5,1209.88355
1.071429,4,1210.07603
-0.880952,6,1210.429059
-0.857143,7,1210.857913
-0.785714,10,1211.431379
-0.785714,10,1212.018835
-0.857143,7,1212.428712
-0.880952,6,1212.783762
-0.857143,7,1213.215607
-0.880952,6,1213.568664
-0.904762,5,1213.85789
-0.904762,5,1214.147116
-0.857143,7,1214.548011
-0.857143,7,1214.982821
-0.809524,9,1215.517897
1.071429,4,1215.723346
-0.809524,9,1216.219051
-0.833333,8,1216.670823
-0.666667,15,1217.542721
1.190476,9,1217.998809
-0.904762,5,1218.301989
-0.880952,6,1218.6461
1.071429,4,1218.837563
-0.690476,14,1219.586588
-0.857143,7,1219.978506
1.071429,4,1220.177868
-0.880952,6,1220.542892
1.071429,4,1220.744374
1.071429,4,1220.945841
-0.904762,5,1221.260998
1.071429,4,1221.45789
1.071429,4,1221.656359
-0.857143,7,1222.079229
-0.761905,11,1222.687608
-0.857143,7,1223.100497
1.071429,4,1223.297969
1.166667,8,1223.72383
1.071429,4,1223.919308
1.071429,4,1224.114816
-0.809524,9,1224.618438
-0.809524,9,1225.153015
1.071429,4,1225.348506
-0.857143,7,1225.748416
1.071429,4,1225.944893
-0.880952,6,1226.308919
-0.904762,5,1226.608117
1.071429,4,1226.8016
-0.904762,5,1227.105796
1.071429,4,1227.299269
-0.809524,9,1227.813894
1.071429,4,1228.007376
-0.904762,5,1228.300625
-0.904762,5,1228.622732
-0.904762,5,1228.930908
-0.857143,7,1229.357765
-0.833333,8,1229.811551
-0.904762,5,1230.104777
1.071429,4,1230.304235
-0.738095,12,1231.001369
1.071429,4,1231.200836
1.071429,4,1231.393322
1.071429,4,1231.602797
-0.904762,5,1231.892985
-0.928571,4,1232.144313
-0.904762,5,1232.434537
-0.857143,7,1232.839455
1.071429,4,1233.041913
1.095238,5,1233.290249
1.214286,10,1233.824845
-0.880952,6,1234.187603
-0.785714,10,1234.77603
-0.880952,6,1235.150058
-0.880952,6,1235.499095
1.214286,10,1236.016711
-0.880952,6,1236.362785
-0.880952,6,1236.727012
-0.833333,8,1237.211688
-0.857143,7,1237.613944
-0.833333,8,1238.062744
1.071429,4,1238.256256
1.190476,9,1238.758897
-0.880952,6,1239.205688
1.071429,4,1239.447077
-0.880952,6,1239.799101
1.071429,4,1239.987597
-0.809524,9,1240.532141
-0.761905,11,1241.301084
1.214286,10,1241.853607
-0.785714,10,1242.443031
-0.809524,9,1242.979596
-0.880952,6,1243.332892
-0.857143,7,1243.740496
1.071429,4,1243.931984
-0.809524,9,1244.444613
-0.833333,8,1244.922337
-0.809524,9,1245.445548
1.071429,4,1245.639027
-0.904762,5,1245.924238
1.071429,4,1246.116751
1.190476,9,1246.600431
-0.785714,10,1247.169177
-0.833333,8,1247.642939
1.071429,4,1247.838412
-0.809524,9,1248.350047
1.071429,4,1248.554473
-0.880952,6,1248.919339
1.071429,4,1249.121797
-0.857143,7,1249.535691
-0.785714,10,1250.116945
-0.880952,6,1253.907027
-0.833333,8,1254.40094
1.071429,4,1254.596417
-0.904762,5,1254.906589
-0.880952,6,1255.270615
-0.809524,9,1255.78488
-0.880952,6,1256.129957
1.190476,9,1256.60497
-0.809524,9,1257.116601
-0.809524,9,1257.641198
-0.833333,8,1258.128896
-0.904762,5,1258.425102
-0.904762,5,1258.722307
-0.857143,7,1259.157175
-0.904762,5,1259.464352
-0.809524,9,1260.002883
1.071429,4,1260.205344
-0.880952,6,1260.560392
1.214286,10,1261.095197
-0.880952,6,1261.449274
-0.833333,8,1261.91802
-0.904762,5,1262.226196
-0.904762,5,1262.539388
1.142857,7,1262.897434
-0.904762,5,1263.198626
-0.880952,6,1263.559663
-0.928571,4,1263.794003
-0.880952,6,1264.166009
1.214286,10,1264.701576
-0.904762,5,1265.015736
-0.857143,7,1265.42564
-0.904762,5,1265.721848
-0.857143,7,1266.122776
-0.809524,9,1266.643417
-0.880952,6,1267.005416
-0.761905,11,1267.644735
1.190476,9,1268.117471
-0.857143,7,1268.522391
-0.785714,10,1269.114775
-0.880952,6,1269.463842
-0.857143,7,1269.879762
-0.809524,9,1270.392359
-0.928571,4,1270.631746
-0.833333,8,1271.096207
-0.857143,7,1271.499162
1.071429,4,1271.699594
1.071429,4,1271.891112
-0.857143,7,1272.31096
-0.785714,10,1272.898416
1.142857,7,1273.269396
-0.857143,7,1273.683323
-0.880952,6,1274.029364
-0.857143,7,1274.44679
-0.904762,5,1274.743995
1.071429,4,1274.949446
-0.880952,6,1275.302503
1.071429,4,1275.496982
1.071429,4,1275.694454
1.166667,8,1276.118321
-0.928571,4,1276.383611
-0.928571,4,1276.62696
-0.880952,6,1276.973035
-0.809524,9,1277.47968
-0.857143,7,1277.90953
-0.857143,7,1278.315445
-0.880952,6,1278.667504
-0.857143,7,1279.07943
-0.857143,7,1279.495021
-0.857143,7,1279.917861
1.166667,8,1280.329786
-0.809524,9,1280.849118
1.071429,4,1281.06556
1.071429,4,1281.260416
-0.857143,7,1281.667326
-0.833333,8,1282.130089
1.071429,4,1282.327561
-0.857143,7,1282.729486
-0.857143,7,1283.145604
-0.833333,8,1283.59842
-0.833333,8,1284.052199
-0.809524,9,1284.590133
-0.857143,7,1285.012004
1.071429,4,1285.2115
-0.880952,6,1285.565524
-0.857143,7,1285.958473
-0.904762,5,1286.259537
1.071429,4,1286.463989
-0.880952,6,1286.816044
-0.833333,8,1287.303714
-0.880952,6,1287.659267
-0.880952,6,1287.998388
-0.880952,6,1288.353411
-0.904762,5,1288.647624
-0.880952,6,1289.003672
-0.857143,7,1289.409586
-0.857143,7,1289.820487
1.071429,4,1290.015965
-0.928571,4,1290.259314
-0.857143,7,1290.672211
-0.857143,7,1291.092093
-0.809524,9,1291.601728
-0.833333,8,1292.076456
-0.833333,8,1292.537253
