#{"t_start": 1618295649.2165358, "env_id": null}
r,l,t
-0.857143,7,450.476425
-0.857143,7,450.904255
-0.857143,7,451.319145
1.095238,5,451.567481
-0.880952,6,451.931509
-0.833333,8,452.412222
1.071429,4,452.60972
-0.857143,7,453.027576
1.071429,4,453.245994
-0.904762,5,453.550647
1.071429,4,453.749087
-0.880952,6,454.121092
-0.880952,6,454.496117
1.166667,8,454.942896
1.071429,4,455.154361
1.071429,4,455.364841
-0.785714,10,455.945289
1.071429,4,456.149742
-0.904762,5,456.458915
-0.904762,5,456.755154
-0.880952,6,457.11516
-0.833333,8,457.573934
-0.857143,7,457.991816
-0.880952,6,458.356874
-0.833333,8,458.84354
1.071429,4,459.054707
-0.857143,7,459.462586
-0.857143,7,459.887451
1.071429,4,460.096919
-0.880952,6,460.460038
1.142857,7,460.843176
-0.928571,4,461.098165
-0.833333,8,461.565913
-0.928571,4,461.805298
-0.928571,4,462.057598
-0.880952,6,462.424643
-0.857143,7,462.830557
1.071429,4,463.042964
-0.761905,11,463.682254
1.071429,4,463.888701
1.071429,4,464.086174
-0.928571,4,464.342488
1.214286,10,464.891021
-0.928571,4,465.148333
-0.880952,6,465.523332
-0.785714,10,466.122729
-0.738095,12,466.838821
-0.857143,7,467.259687
-0.785714,10,467.865068
-0.928571,4,468.109621
1.142857,7,468.495781
-0.928571,4,468.741124
1.071429,4,468.942585
-0.857143,7,469.369375
-0.833333,8,469.838142
-0.928571,4,470.089465
-0.904762,5,470.395647
-0.809524,9,470.939167
-0.833333,8,471.406337
-0.904762,5,471.717479
-0.904762,5,472.03064
1.071429,4,472.230133
1.214286,10,472.778633
1.071429,4,472.981096
1.095238,5,473.241401
-0.833333,8,473.726111
-0.833333,8,474.203798
1.071429,4,474.408253
-0.785714,10,475.007158
-0.809524,9,475.535768
-0.857143,7,475.953355
1.071429,4,476.154791
-0.904762,5,476.462985
1.071429,4,476.665448
-0.738095,12,477.342645
-0.833333,8,477.809366
-0.928571,4,478.062713
-0.904762,5,478.359894
-0.880952,6,478.717936
1.214286,10,479.265472
1.071429,4,479.47294
1.071429,4,479.677372
-0.880952,6,480.036411
-0.761905,11,480.676728
1.071429,4,480.882149
-0.880952,6,481.238197
-0.880952,6,481.612197
1.261905,12,482.270851
1.071429,4,482.479292
-0.809524,9,483.002893
-0.833333,8,483.461639
-0.857143,7,483.895508
-0.904762,5,484.193713
-0.809524,9,484.748201
1.071429,4,484.945699
1.071429,4,485.158103
1.071429,4,485.369568
1.071429,4,485.583979
1.071429,4,485.789417
-0.904762,5,486.093601
-0.785714,10,486.695932
-0.928571,4,486.947233
-0.857143,7,487.37411
-0.904762,5,487.675286
1.071429,4,487.892735
-0.880952,6,488.251745
-0.809524,9,488.786316
-9.833333,8,489.180568
-0.904762,5,489.487742
-0.904762,5,489.796944
1.190476,9,490.297576
1.071429,4,490.50405
-0.928571,4,490.748401
-0.857143,7,491.170994
1.071429,4,491.389412
1.071429,4,491.596855
-0.833333,8,492.069547
-0.904762,5,492.376756
-0.809524,9,492.911323
-0.880952,6,493.268613
-0.857143,7,493.681537
-0.857143,7,494.107601
-0.880952,6,494.464651
-0.928571,4,494.737946
-0.857143,7,495.157818
-0.928571,4,495.408149
-0.809524,9,495.939317
-0.928571,4,496.191616
1.071429,4,496.404047
1.214286,10,496.944601
-0.904762,5,497.248787
-0.857143,7,497.668677
1.071429,4,497.879136
-0.857143,7,498.292292
1.071429,4,498.493753
1.071429,4,498.689057
-0.928571,4,498.938391
-0.857143,7,499.339348
-0.833333,8,499.81006
-0.833333,8,500.292769
-0.904762,5,500.600945
-0.809524,9,501.136539
-0.904762,5,501.436738
-0.880952,6,501.79577
-0.785714,10,502.398139
-0.880952,6,502.763163
-0.833333,8,503.238788
1.071429,4,503.450197
1.071429,4,503.653654
-0.857143,7,504.075525
-0.928571,4,504.319896
-0.857143,7,504.741771
-0.809524,9,505.253403
1.071429,4,505.454867
-0.904762,5,505.754036
-0.880952,6,506.113317
1.071429,4,506.317976
-0.928571,4,506.580245
-0.880952,6,506.94031
-0.880952,6,507.308326
-0.809524,9,507.850875
-0.904762,5,508.145615
-0.904762,5,508.459774
-0.833333,8,508.937499
-0.857143,7,509.34441
-0.904762,5,509.646602
-0.928571,4,509.890947
1.071429,4,510.085429
-0.880952,6,510.457227
-0.904762,5,510.774349
-0.857143,7,511.200211
-0.833333,8,511.676968
-0.857143,7,512.084844
1.071429,4,512.292289
-0.857143,7,512.722168
-0.904762,5,513.022363
1.214286,10,513.569873
-0.928571,4,513.822206
-0.809524,9,514.364747
-0.857143,7,514.779649
-0.904762,5,515.095824
-0.928571,4,515.341166
-0.928571,4,515.585483
-0.880952,6,515.966464
-0.857143,7,516.377365
1.071429,4,516.574839
1.190476,9,517.055551
-0.785714,10,517.650992
-0.809524,9,518.188522
1.071429,4,518.389983
-0.880952,6,518.743039
1.238095,11,519.355436
-0.857143,7,519.772287
-0.880952,6,520.14432
1.071429,4,523.835882
-0.833333,8,524.306627
1.071429,4,524.510082
-0.880952,6,524.868122
-0.857143,7,525.281986
-0.809524,9,525.827528
-0.809524,9,526.378168
-0.928571,4,526.662381
-0.761905,11,527.30167
-0.833333,8,527.777189
1.071429,4,527.980619
-0.904762,5,528.287826
1.071429,4,528.510204
-0.833333,8,528.98496
-0.904762,5,529.282139
-0.785714,10,529.851615
-0.904762,5,530.1568
1.071429,4,530.371257
-0.833333,8,530.847952
-0.880952,6,531.205994
1.071429,4,531.40647
1.071429,4,531.595978
-0.857143,7,531.999872
1.071429,4,532.199337
-0.833333,8,532.684042
-0.809524,9,533.215621
-0.904762,5,533.518809
-0.928571,4,533.770165
1.214286,10,534.337621
-0.857143,7,534.7573
-0.833333,8,535.226048
-0.857143,7,535.637955
1.071429,4,535.83443
1.071429,4,536.03891
-0.857143,7,536.466771
1.071429,4,536.666207
-0.833333,8,537.14396
1.071429,4,537.338607
-0.904762,5,537.646528
-0.857143,7,538.060392
-0.833333,8,538.548088
-0.833333,8,539.020823
-9.785714,10,539.550408
1.071429,4,539.747915
-0.857143,7,540.160776
-0.880952,6,540.531783
-0.928571,4,540.777157
-0.809524,9,541.319704
-0.857143,7,541.74373
1.071429,4,541.943217
-0.928571,4,542.200808
-0.880952,6,542.572849
-0.904762,5,542.877997
1.071429,4,543.083448
-0.833333,8,543.560173
1.095238,5,543.815492
-0.880952,6,544.172527
-0.928571,4,544.423822
-0.833333,8,544.915994
1.071429,4,545.113487
-0.785714,10,545.700893
-0.880952,6,546.056936
1.190476,9,546.556621
-0.833333,8,547.042317
-0.833333,8,547.558922
-0.857143,7,548.004729
-0.833333,8,548.466494
-0.880952,6,548.832516
1.071429,4,549.042953
-0.785714,10,549.637391
-0.857143,7,550.05727
-0.880952,6,550.418275
-0.857143,7,550.836158
-0.833333,8,551.325847
-0.904762,5,551.62405
-0.833333,8,552.100775
-0.857143,7,552.533648
-0.904762,5,552.837804
-0.809524,9,553.358624
-0.880952,6,553.715702
-0.809524,9,554.249275
1.214286,10,554.793786
1.214286,10,555.339354
-0.785714,10,555.893846
1.071429,4,556.104311
-0.809524,9,556.64783
-0.809524,9,557.177412
-0.880952,6,557.545458
-0.809524,9,558.098953
-0.904762,5,558.410117
-0.880952,6,558.784116
-0.880952,6,559.143155
-0.904762,5,559.448339
-0.809524,9,559.974219
1.071429,4,560.191636
1.071429,4,560.407088
-0.857143,7,560.820985
-0.928571,4,561.071314
1.071429,4,561.276762
1.071429,4,561.487173
-0.809524,9,562.027344
-0.904762,5,562.342501
1.071429,4,562.545959
-0.928571,4,562.798285
-0.928571,4,563.040634
1.095238,5,563.291962
-0.857143,7,563.710871
-0.904762,5,564.033031
-0.857143,7,564.453885
1.166667,8,564.878751
1.071429,4,565.085168
-0.857143,7,565.49507
-0.904762,5,565.80251
-0.857143,7,566.222349
-0.928571,4,566.47966
1.095238,5,566.737
-0.857143,7,567.153857
1.071429,4,567.357634
-0.857143,7,567.78352
1.071429,4,567.986973
-0.857143,7,568.403863
-0.880952,6,568.762949
1.071429,4,568.989344
-0.857143,7,569.402768
1.071429,4,569.600245
-0.857143,7,570.025472
1.071429,4,570.228927
-0.880952,6,570.611903
-0.880952,6,570.977924
1.071429,4,571.177425
1.071429,4,571.376858
-0.833333,8,571.850497
1.071429,4,572.053128
-0.833333,8,572.537802
-0.928571,4,572.799134
1.071429,4,572.998793
1.071429,4,573.205242
1.071429,4,573.415678
-0.928571,4,573.666032
1.071429,4,573.872483
-0.928571,4,574.115806
1.071429,4,574.322261
-0.857143,7,574.753101
-0.809524,9,575.269891
-0.833333,8,575.762231
-9.738095,12,576.386812
-0.880952,6,576.7488
-0.904762,5,577.050292
1.071429,4,577.252776
-0.785714,10,577.822227
-0.880952,6,578.184472
-0.880952,6,578.562461
-0.880952,6,578.93646
1.071429,4,579.140914
-0.928571,4,579.387255
-0.833333,8,579.859023
1.095238,5,580.116307
-0.904762,5,580.428498
-0.833333,8,580.900237
-0.904762,5,581.222348
1.190476,9,581.733982
1.071429,4,581.939457
-0.880952,6,582.293483
-0.904762,5,582.598669
1.190476,9,583.087397
1.071429,4,583.277852
-0.833333,8,583.747595
-0.833333,8,584.226342
-0.857143,7,584.65118
1.071429,4,584.861616
1.071429,4,585.068083
-0.785714,10,585.663485
-0.809524,9,586.193083
-0.880952,6,586.558081
1.238095,11,587.147536
1.071429,4,587.347256
-0.904762,5,587.640472
-0.833333,8,588.126206
-0.857143,7,588.564709
-0.880952,6,588.92719
1.142857,7,589.305956
-0.857143,7,589.713866
-0.857143,7,590.143717
-0.785714,10,590.757077
-0.928571,4,591.011396
-0.857143,7,591.424293
-0.809524,9,591.967543
-0.857143,7,592.389391
-0.857143,7,592.803284
-0.904762,5,593.117378
1.071429,4,593.320827
-0.880952,6,593.684211
-0.833333,8,594.168916
-0.833333,8,594.653619
1.071429,4,594.858072
1.071429,4,595.063523
1.071429,4,595.272963
-0.785714,10,595.865378
-0.857143,7,596.282837
-0.880952,6,596.645745
-0.809524,9,597.18657
-0.833333,8,597.668267
-0.928571,4,597.920621
-0.857143,7,598.336506
1.119048,6,598.650667
-0.904762,5,598.950836
-0.809524,9,599.474725
-0.857143,7,599.903726
-0.785714,10,600.482332
-0.880952,6,600.837413
-0.833333,8,601.32311
1.071429,4,601.538957
-0.857143,7,601.953971
-0.809524,9,602.485551
-0.833333,8,602.959282
1.142857,7,603.317354
-0.928571,4,603.564698
-0.880952,6,603.934676
1.071429,4,604.132148
-0.809524,9,604.675723
-0.857143,7,605.099559
-0.785714,10,605.670063
-0.857143,7,606.096893
-0.833333,8,606.569654
-0.809524,9,607.095229
-0.833333,8,607.561976
-0.880952,6,607.930405
-0.833333,8,608.408144
1.071429,4,608.60858
-0.833333,8,609.077363
-0.785714,10,609.669768
-0.904762,5,609.969939
1.071429,4,610.186381
1.071429,4,610.394804
-0.928571,4,610.655108
-0.904762,5,610.971261
-0.880952,6,611.318832
1.261905,12,611.966131
1.095238,5,612.222436
1.071429,4,612.425899
-0.857143,7,612.854724
-0.880952,6,613.225732
-0.833333,8,613.709466
-0.738095,12,614.408883
1.071429,4,614.620318
-0.880952,6,614.98676
1.238095,11,615.579149
-0.857143,7,616.00586
-0.809524,9,616.549376
-0.857143,7,616.966284
1.071429,4,617.158775
-0.809524,9,617.699301
-0.833333,8,618.173036
1.071429,4,618.39145
-0.928571,4,618.640783
1.071429,4,618.840951
-0.785714,10,619.434391
1.071429,4,619.642837
-0.880952,6,620.0198
-0.904762,5,620.32601
-0.857143,7,620.742867
-0.857143,7,621.171719
1.214286,10,621.708819
-0.809524,9,622.231436
-0.880952,6,622.600436
-0.809524,9,623.125032
-0.880952,6,623.469138
-0.880952,6,623.825161
-0.904762,5,624.15827
1.071429,4,624.362725
-0.880952,6,624.723756
1.071429,4,624.93918
-0.833333,8,625.400945
1.071429,4,625.611383
-0.833333,8,626.089105
1.166667,8,626.536908
1.095238,5,626.797212
-0.904762,5,627.10838
-0.857143,7,627.50831
1.071429,4,627.704785
1.071429,4,627.909238
-0.928571,4,628.150621
-0.880952,6,628.538583
-0.928571,4,628.788887
1.190476,9,629.310491
1.214286,10,629.84409
-0.785714,10,630.461414
-0.880952,6,630.822475
1.071429,4,631.026929
-0.928571,4,631.270258
1.071429,4,631.471711
1.071429,4,631.670181
-0.833333,8,632.151893
-0.761905,11,632.791211
1.071429,4,632.993672
-9.666667,15,633.807469
-0.857143,7,634.23632
-0.857143,7,634.658191
-0.785714,10,635.258587
-0.904762,5,635.566791
-0.880952,6,635.927796
-0.857143,7,636.348704
-0.880952,6,636.719678
1.071429,4,636.923584
-0.904762,5,637.23375
-0.904762,5,637.535918
-0.880952,6,637.902245
-0.928571,4,638.146343
-0.857143,7,638.580183
-0.833333,8,639.05295
1.071429,4,639.243656
1.071429,4,639.432152
1.071429,4,639.640594
-0.857143,7,640.06549
1.071429,4,640.266068
-0.904762,5,640.575241
-0.880952,6,640.924821
-0.880952,6,641.281876
-0.857143,7,641.70671
-0.857143,7,642.139579
1.071429,4,642.334061
-0.880952,6,642.701052
1.214286,10,646.721318
-0.785714,10,647.304647
-0.833333,8,647.776386
1.095238,5,648.05863
-0.857143,7,648.496461
1.071429,4,648.687947
-0.785714,10,649.262509
-0.880952,6,649.627533
-0.857143,7,650.051431
1.214286,10,650.605917
-0.857143,7,651.027793
-0.785714,10,651.619208
1.166667,8,652.066012
-0.857143,7,652.499853
-0.928571,4,652.756167
-0.833333,8,653.228936
-0.880952,6,653.580991
1.095238,5,653.832289
1.071429,4,654.041543
1.071429,4,654.239987
-0.857143,7,654.652616
-0.761905,11,655.286941
-0.857143,7,655.704829
-0.880952,6,656.076809
-0.904762,5,656.394957
1.071429,4,656.591432
-0.904762,5,656.890661
-0.857143,7,657.300535
-0.928571,4,657.548872
1.071429,4,657.754349
-0.880952,6,658.116354
-0.833333,8,658.595075
-0.880952,6,658.956109
1.190476,9,659.43782
-0.857143,7,659.861688
-0.833333,8,660.345394
-0.809524,9,660.886973
-0.857143,7,661.318791
-0.809524,9,661.873307
-0.880952,6,662.241323
-0.833333,8,662.732012
1.071429,4,662.942479
-0.928571,4,663.19181
1.214286,10,663.74292
-0.904762,5,664.04714
-0.809524,9,664.589684
-0.880952,6,664.954692
-0.880952,6,665.311754
-0.833333,8,665.779474
1.071429,4,665.989912
1.071429,4,666.196377
-0.857143,7,666.628205
-0.833333,8,667.099943
1.071429,4,667.299604
-0.857143,7,667.719485
-0.857143,7,668.126363
1.071429,4,668.332839
-0.928571,4,668.583169
-0.904762,5,668.903109
-0.880952,6,669.253242
1.071429,4,669.457698
1.214286,10,670.000216
1.071429,4,670.201678
-0.833333,8,670.686411
-0.880952,6,671.053428
-0.880952,6,671.405495
1.071429,4,671.628863
-0.928571,4,671.8862
-0.880952,6,672.251226
-0.904762,5,672.563363
-0.880952,6,672.920408
-0.857143,7,673.321362
-0.880952,6,673.698359
-0.809524,9,674.217969
1.071429,4,674.422424
1.071429,4,674.618866
-0.809524,9,675.142466
-0.857143,7,675.557388
1.071429,4,675.779762
1.071429,4,675.980053
1.071429,4,676.177566
1.071429,4,676.386029
-0.904762,5,676.691191
-0.833333,8,677.157155
1.071429,4,677.353655
1.071429,4,677.556117
-0.857143,7,677.981969
-0.857143,7,678.397862
1.071429,4,678.598328
-0.761905,11,679.242579
-0.904762,5,679.54195
-0.857143,7,679.961799
-0.833333,8,680.435534
-0.833333,8,680.911261
1.285714,13,681.620387
-0.904762,5,681.914577
-0.809524,9,682.434286
-0.857143,7,682.844163
-0.880952,6,683.211509
-0.857143,7,683.622688
-0.833333,8,684.10639
-0.904762,5,684.432517
-0.880952,6,684.797518
-0.857143,7,685.217393
-0.761905,11,685.856683
-0.904762,5,686.166855
-0.904762,5,686.477025
-0.928571,4,686.725818
-0.857143,7,687.145722
-0.809524,9,687.678272
1.071429,4,687.926837
-0.833333,8,688.385636
-0.904762,5,688.686832
1.071429,4,688.897266
-0.833333,8,689.372176
-0.738095,12,690.069616
-0.880952,6,690.436648
-0.880952,6,690.801659
-0.928571,4,691.059967
-0.785714,10,691.648195
-0.809524,9,692.200735
-0.785714,10,692.796622
-0.857143,7,693.206219
-0.833333,8,693.683912
-0.857143,7,694.115757
1.071429,4,694.316249
-0.809524,9,694.870739
-0.833333,8,695.35245
-0.857143,7,695.785293
-9.833333,8,696.208162
1.071429,4,696.410621
-0.857143,7,696.834517
-0.809524,9,697.356122
-0.785714,10,697.939532
1.071429,4,698.139027
-0.857143,7,698.554052
1.214286,10,699.103579
-0.857143,7,699.522432
-0.690476,14,700.312712
-0.857143,7,700.726596
-0.785714,10,701.324994
1.071429,4,701.519475
-0.833333,8,702.004178
-0.928571,4,702.254857
1.071429,4,702.478286
-0.880952,6,702.842287
-0.928571,4,703.08588
-0.880952,6,703.452895
-0.904762,5,703.757053
1.071429,4,703.967509
-0.928571,4,704.205881
1.071429,4,704.41732
-0.857143,7,704.833175
-0.904762,5,705.145368
-0.809524,9,705.66636
-0.833333,8,706.133118
1.071429,4,706.339565
-0.833333,8,706.811289
-0.857143,7,707.22428
-0.857143,7,707.644158
-0.809524,9,708.164785
-0.904762,5,708.480951
-0.904762,5,708.78413
-0.857143,7,709.210998
-0.904762,5,709.506177
1.071429,4,709.709633
-0.904762,5,710.016812
-0.785714,10,710.615162
1.071429,4,710.816649
-0.857143,7,711.244502
1.071429,4,711.460948
1.214286,10,711.997488
1.071429,4,712.199945
-0.857143,7,712.615833
1.071429,4,712.822281
-0.880952,6,713.18531
-0.857143,7,713.601231
-0.761905,11,714.270409
-0.880952,6,714.625459
1.095238,5,714.887911
-0.833333,8,715.374625
-0.785714,10,715.951098
-0.833333,8,716.434126
1.071429,4,716.633593
-0.809524,9,717.171155
1.071429,4,717.355695
1.071429,4,717.550168
1.214286,10,718.083716
1.071429,4,718.285177
-0.833333,8,718.757255
-0.857143,7,719.171149
-0.833333,8,719.652859
-0.857143,7,720.065754
-0.880952,6,720.431781
-0.928571,4,720.734938
1.071429,4,720.970319
1.071429,4,721.221636
-0.833333,8,721.768892
-0.833333,8,722.240657
1.071429,4,722.455057
-0.857143,7,722.881914
-0.904762,5,723.188097
-0.857143,7,723.625926
-0.857143,7,724.051813
1.095238,5,724.321067
1.071429,4,724.539482
1.071429,4,724.751914
1.071429,4,724.960357
1.071429,4,725.175854
-0.904762,5,725.482039
-0.833333,8,725.961828
-0.857143,7,726.381706
-0.809524,9,726.919299
-0.880952,6,727.272352
1.071429,4,727.479769
-0.714286,13,728.266665
1.071429,4,728.46729
-0.880952,6,728.846306
-0.833333,8,729.302057
-0.857143,7,729.728917
-0.809524,9,730.270163
-0.880952,6,730.645162
-0.785714,10,731.226606
-0.785714,10,731.832984
-0.904762,5,732.138198
-0.880952,6,732.512912
-0.880952,6,732.884916
-0.857143,7,733.294821
-0.928571,4,733.545151
-0.809524,9,734.077726
-0.857143,7,734.491621
-0.880952,6,734.84969
1.071429,4,735.064089
-0.857143,7,735.466937
-0.857143,7,735.90773
-0.904762,5,736.239787
1.071429,4,736.461221
-0.738095,12,737.200244
1.071429,4,737.401678
-0.857143,7,737.847515
-0.928571,4,738.094825
-0.809524,9,738.763049
-0.904762,5,739.069247
1.071429,4,739.347475
1.071429,4,739.568883
1.071429,4,739.771342
-0.880952,6,740.141353
1.071429,4,740.339849
-0.785714,10,740.935229
-0.857143,7,741.345524
-0.809524,9,741.880093
1.071429,4,742.090534
1.071429,4,742.301967
1.071429,4,742.50545
1.071429,4,742.70889
1.071429,4,742.913332
1.071429,4,743.113796
-0.880952,6,743.468846
-0.809524,9,744.013392
1.071429,4,744.222904
-0.904762,5,744.528088
-0.857143,7,744.971918
-0.857143,7,745.382803
-0.785714,10,745.964253
-0.833333,8,746.436984
-0.833333,8,746.911716
-0.833333,8,747.377469
-0.785714,10,747.983847
-0.833333,8,748.455597
-0.880952,6,748.820637
-0.904762,5,749.130788
-0.833333,8,749.594541
-0.857143,7,750.020401
-0.880952,6,750.398392
-0.904762,5,750.706566
-0.809524,9,751.246145
-0.857143,7,751.672983
-0.833333,8,752.166907
-0.833333,8,752.643604
-0.904762,5,752.952778
1.071429,4,753.157251
-0.833333,8,753.629998
-0.928571,4,753.879301
-0.833333,8,754.351402
-0.833333,8,754.834132
-0.904762,5,755.129985
1.071429,4,755.332419
-0.880952,6,755.731353
1.071429,4,755.930964
1.071429,4,756.130402
-0.857143,7,756.56524
1.071429,4,756.768345
-0.857143,7,757.198198
1.071429,4,757.405645
1.071429,4,757.604464
-0.833333,8,758.087169
-0.857143,7,758.516994
-0.809524,9,759.039593
1.071429,4,759.234101
-0.857143,7,759.645001
-0.880952,6,760.008003
-0.904762,5,760.317203
-0.904762,5,760.628372
1.214286,10,761.175908
1.071429,4,761.37834
-0.833333,8,761.84609
-0.857143,7,762.268958
-0.857143,7,762.698838
-0.809524,9,763.226267
1.071429,4,763.423706
-0.857143,7,763.836631
-0.809524,9,764.379177
-0.904762,5,764.687327
1.071429,4,764.894773
-0.880952,6,765.248826
-0.833333,8,765.734161
1.071429,4,765.934624
-0.880952,6,766.293665
-0.857143,7,770.172682
-0.880952,6,770.527703
-0.880952,6,770.90968
-0.880952,6,771.263734
-0.880952,6,771.615825
-0.904762,5,771.92101
-0.809524,9,772.507413
1.071429,4,772.703882
-0.904762,5,773.057938
-0.809524,9,773.606502
1.214286,10,774.139075
-0.928571,4,774.383392
-0.880952,6,774.765391
-0.857143,7,775.193258
-0.904762,5,775.490461
-0.880952,6,775.850497
-0.880952,6,776.222497
-0.904762,5,776.531674
-0.904762,5,776.842841
1.071429,4,777.05328
-0.857143,7,777.46914
1.071429,4,777.664617
-0.880952,6,778.047622
-0.904762,5,778.345096
-0.857143,7,778.760983
1.071429,4,778.961448
1.071429,4,779.162908
1.071429,4,779.362376
-0.857143,7,779.778263
1.071429,4,779.976732
1.071429,4,780.174618
-0.928571,4,780.433893
1.071429,4,780.63934
-0.857143,7,781.078407
-0.809524,9,781.594993
-0.928571,4,781.843329
-0.809524,9,782.359947
-0.785714,10,782.952392
1.071429,4,783.158811
-0.809524,9,783.691387
1.071429,4,783.893847
-0.833333,8,784.372572
1.071429,4,784.572032
-0.928571,4,784.819399
-0.880952,6,785.1934
-0.928571,4,785.442724
-0.880952,6,785.816734
-0.880952,6,786.179733
1.071429,4,786.381212
-0.928571,4,786.636541
-0.809524,9,787.162136
-0.809524,9,787.688725
-0.880952,6,788.05073
-0.880952,6,788.419264
-0.809524,9,788.957825
-0.785714,10,789.552263
-0.857143,7,789.975134
-0.857143,7,790.404954
-0.904762,5,790.719656
-0.809524,9,791.263233
-0.880952,6,791.615262
1.071429,4,791.829747
-0.904762,5,792.135928
-0.928571,4,792.398253
1.071429,4,792.601683
-0.880952,6,792.972704
-0.833333,8,793.43645
-0.738095,12,794.128599
-0.785714,10,794.728189
-0.928571,4,794.979529
-0.857143,7,795.400862
-0.738095,12,796.1229
-0.880952,6,796.503592
-0.857143,7,796.937432
-0.880952,6,797.31941
1.071429,4,797.52885
1.071429,4,797.724329
1.071429,4,797.934766
-0.857143,7,798.388552
-0.809524,9,798.928138
-0.785714,10,799.51674
-0.785714,10,800.09482
-0.880952,6,800.457852
1.071429,4,800.665281
-0.904762,5,800.974467
-0.928571,4,801.225803
-0.904762,5,801.530952
-0.928571,4,801.780286
1.071429,4,801.989727
-0.928571,4,802.242083
-0.833333,8,802.800558
-0.904762,5,803.112754
-0.880952,6,803.465965
-0.904762,5,803.769184
-0.833333,8,804.242916
-0.904762,5,804.544663
-0.857143,7,804.959556
-0.880952,6,805.322583
-0.904762,5,805.616796
-0.928571,4,805.86117
-0.928571,4,806.112495
1.071429,4,806.308947
-0.809524,9,806.845511
-0.904762,5,807.158675
-0.880952,6,807.532674
-0.857143,7,807.95557
-0.809524,9,808.485156
-0.809524,9,809.01471
-0.857143,7,809.420624
1.071429,4,809.617129
-0.904762,5,809.918294
1.071429,4,810.119755
1.071429,4,810.319242
-0.880952,6,810.701767
-0.809524,9,811.240297
1.095238,5,811.496647
-0.880952,6,811.863673
1.095238,5,812.142882
-0.833333,8,812.620637
-0.809524,9,813.165177
-0.785714,10,813.747602
1.071429,4,813.954069
1.214286,10,814.500603
-0.857143,7,814.917137
-0.928571,4,815.173223
-0.833333,8,815.64898
1.071429,4,815.855432
1.214286,10,816.398001
-0.809524,9,816.928592
-0.857143,7,817.35944
1.071429,4,817.566399
1.071429,4,817.770881
1.071429,4,817.974309
1.071429,4,818.185779
-0.857143,7,818.607619
1.190476,9,819.086365
1.071429,4,819.283884
-0.928571,4,819.527231
-0.880952,6,819.892288
-0.880952,6,820.254288
-0.904762,5,820.57543
-0.904762,5,820.875627
-0.880952,6,821.234665
-0.880952,6,821.591728
-0.880952,6,821.955755
-0.880952,6,822.312781
-0.880952,6,822.676843
1.214286,10,823.221352
-0.880952,6,823.58139
-0.833333,8,824.071081
-0.785714,10,824.647539
-0.904762,5,824.957737
-0.833333,8,825.434434
1.071429,4,825.639886
1.071429,4,825.848357
-0.857143,7,826.265213
1.071429,4,826.500607
-0.785714,10,827.093001
-0.904762,5,827.401175
-0.857143,7,827.819058
-0.880952,6,828.180119
1.071429,4,828.389534
-0.833333,8,828.863265
-0.904762,5,829.171445
-0.857143,7,829.58334
-0.928571,4,829.841664
-0.880952,6,830.199726
-0.833333,8,830.681434
-0.857143,7,831.109292
-0.857143,7,831.531132
-0.880952,6,831.888186
-0.833333,8,832.360912
-0.904762,5,832.669124
-0.880952,6,833.036142
-0.785714,10,833.628522
1.071429,4,833.847935
1.071429,4,834.062362
1.071429,4,834.265826
1.071429,4,834.489222
1.142857,7,834.856256
-0.857143,7,835.292109
-0.833333,8,835.74825
-0.809524,9,836.280813
-0.928571,4,836.543292
-0.857143,7,836.968161
-0.880952,6,837.330186
1.071429,4,837.526695
1.071429,4,837.723136
1.071429,4,837.922637
1.071429,4,838.125061
-0.928571,4,838.374394
-0.809524,9,838.898431
-0.857143,7,839.311993
-0.904762,5,839.61219
-0.904762,5,839.924355
-0.904762,5,840.244499
-0.785714,10,840.825115
-0.833333,8,841.306405
-0.833333,8,841.793545
1.214286,10,842.358016
-0.857143,7,842.796837
1.214286,10,843.367312
-0.904762,5,843.672511
-0.880952,6,844.05946
-0.809524,9,844.586079
-0.904762,5,844.905199
-0.928571,4,845.162523
1.071429,4,845.355038
1.095238,5,845.603369
-0.928571,4,845.847722
-0.928571,4,846.092038
1.071429,4,846.28954
-0.761905,11,846.966812
-0.785714,10,847.543301
-0.857143,7,847.966139
1.071429,4,848.190539
1.071429,4,848.395022
-0.928571,4,848.661311
-0.785714,10,849.264668
-0.857143,7,849.680585
1.095238,5,849.93288
-0.880952,6,850.292945
-0.904762,5,850.627935
-0.928571,4,850.871297
1.071429,4,851.076761
-0.833333,8,851.551498
-0.785714,10,852.142908
-0.833333,8,852.619253
1.071429,4,852.815726
-0.809524,9,853.339299
-0.880952,6,853.691358
-0.833333,8,854.164122
-0.880952,6,854.535102
-0.809524,9,855.088654
1.095238,5,855.336957
-0.785714,10,855.936356
-0.928571,4,856.198655
-0.857143,7,856.622224
-0.880952,6,856.993259
-0.857143,7,857.417099
-0.809524,9,857.955658
-0.833333,8,858.450328
-0.880952,6,858.808364
-0.809524,9,859.344495
-0.761905,11,859.990795
-0.833333,8,860.472508
-0.904762,5,860.771739
-0.904762,5,861.076912
-0.904762,5,861.386091
-0.857143,7,861.794001
1.071429,4,861.998448
-0.857143,7,862.413345
1.071429,4,862.616801
-0.809524,9,863.136392
-0.928571,4,863.37674
1.071429,4,863.57224
-0.761905,11,864.212773
1.071429,4,864.423207
-0.857143,7,864.835114
1.071429,4,865.041532
-0.880952,6,865.403564
1.071429,4,865.598072
1.071429,4,865.812499
1.071429,4,866.017948
