#{"t_start": 1618267526.1353178, "env_id": null}
r,l,t
1.190476,9,470.211881
-0.880952,6,470.625746
-0.880952,6,471.031202
-0.857143,7,471.517637
-0.857143,7,471.977411
-0.809524,9,472.565388
1.190476,9,473.089051
1.071429,4,473.301479
1.190476,9,473.820065
-0.785714,10,474.503882
-0.833333,8,475.032452
1.071429,4,475.24624
-0.833333,8,475.749121
-0.857143,7,476.209511
-0.880952,6,476.604449
-0.857143,7,477.061763
-0.785714,10,477.690295
-0.857143,7,478.143594
-0.880952,6,478.529562
-0.809524,9,479.081795
-0.880952,6,479.522805
-0.833333,8,480.012496
-0.833333,8,480.502749
1.071429,4,480.706204
-0.928571,4,480.947126
-0.904762,5,481.267845
-0.928571,4,481.544133
1.071429,4,481.749557
-0.857143,7,482.193963
-0.857143,7,482.62139
-0.833333,8,483.088649
-0.928571,4,483.341971
-0.928571,4,483.590894
-0.880952,6,483.960477
1.071429,4,484.166427
1.214286,10,484.739823
-0.809524,9,485.303325
-0.928571,4,485.574597
-0.833333,8,486.077715
-0.928571,4,486.332005
-0.904762,5,486.643175
1.071429,4,486.902994
-0.880952,6,487.437927
1.071429,4,487.711115
-0.857143,7,488.164553
-0.857143,7,488.61133
-0.880952,6,489.008775
-0.833333,8,489.496116
-0.880952,6,489.86813
-0.833333,8,490.398726
-0.880952,6,490.873456
-0.857143,7,491.347187
-0.833333,8,491.893752
-0.904762,5,492.2029
-0.880952,6,492.570917
-0.928571,4,492.829224
-0.857143,7,493.258077
-0.738095,12,493.985159
-0.857143,7,494.425956
-0.880952,6,494.788747
-0.785714,10,495.365176
-0.904762,5,495.692327
-0.880952,6,496.055836
-0.833333,8,496.524599
-0.928571,4,496.770926
-0.904762,5,497.078132
-0.904762,5,497.381292
-0.785714,10,497.974705
-0.928571,4,498.214065
1.071429,4,498.40655
-0.880952,6,498.761631
1.071429,4,498.974066
1.214286,10,499.523565
-0.904762,5,499.829781
-0.928571,4,500.09404
-0.904762,5,500.39327
-0.833333,8,500.911852
1.071429,4,501.145226
1.071429,4,501.356662
-0.880952,6,501.76158
-0.833333,8,502.31313
-0.809524,9,502.914524
-0.809524,9,503.450813
-0.904762,5,503.762973
-0.880952,6,504.129514
-0.809524,9,504.697965
1.238095,11,505.280407
-0.928571,4,505.518776
-0.785714,10,506.099678
-0.880952,6,506.440715
-0.880952,6,506.807735
-0.928571,4,507.054076
1.142857,7,507.42979
-0.880952,6,507.79382
1.238095,11,508.384239
-0.880952,6,508.746653
1.071429,4,508.949078
-9.785714,10,509.481656
1.071429,4,509.681148
1.214286,10,510.218683
-0.833333,8,510.707376
-0.833333,8,511.165179
-0.809524,9,511.73067
-0.857143,7,512.137562
-0.928571,4,512.393867
-0.857143,7,512.839894
-0.904762,5,513.14766
-0.857143,7,513.582497
-0.880952,6,513.956497
-0.857143,7,514.375404
1.071429,4,514.572851
1.071429,4,514.769336
-0.857143,7,515.196182
-0.833333,8,515.681883
1.071429,4,515.894334
-0.809524,9,516.431877
1.071429,4,516.630347
-0.833333,8,517.104091
-0.761905,11,517.748391
-0.904762,5,518.055719
1.214286,10,518.582694
-0.904762,5,518.882893
-0.833333,8,519.38056
1.095238,5,519.645851
-0.833333,8,520.167921
-0.928571,4,520.470148
-0.928571,4,520.74458
-0.928571,4,521.014853
-0.857143,7,521.459675
1.238095,11,522.086007
-0.880952,6,522.446055
-0.904762,5,522.762207
1.071429,4,522.985584
-0.880952,6,523.387514
1.071429,4,523.599958
-0.928571,4,523.850301
-0.809524,9,524.427753
-0.928571,4,524.692048
1.071429,4,524.901461
1.071429,4,525.112922
1.071429,4,525.342282
-0.857143,7,525.804077
-0.857143,7,526.253856
1.071429,4,526.464282
1.071429,4,526.680703
1.071429,4,526.908093
1.071429,4,527.11557
1.071429,4,527.328968
-0.904762,5,527.66507
1.071429,4,527.932354
-0.857143,7,528.526774
-0.785714,10,529.192985
1.214286,10,529.862122
1.071429,4,530.102479
1.190476,9,530.686369
1.071429,4,530.912282
-0.833333,8,531.43205
1.071429,4,531.691324
-0.928571,4,531.977592
-0.904762,5,532.322679
-0.928571,4,532.599685
1.071429,4,532.828408
-0.857143,7,533.288566
1.071429,4,533.535861
-0.880952,6,533.979717
-0.857143,7,534.429512
-0.785714,10,535.1358
-0.833333,8,535.656098
-0.857143,7,539.895
-0.809524,9,540.464988
-0.857143,7,540.905189
-0.785714,10,541.51318
-0.857143,7,541.954996
1.071429,4,542.167914
-0.809524,9,542.712522
-0.904762,5,543.030155
-0.880952,6,543.428623
-0.785714,10,544.027502
-0.904762,5,544.356198
1.071429,4,544.561203
-0.857143,7,544.990118
1.166667,8,545.426958
-0.809524,9,546.008695
-0.833333,8,546.66051
-0.857143,7,547.122305
1.119048,6,547.601405
-0.880952,6,547.975492
-0.833333,8,548.471136
-0.904762,5,548.78187
-0.833333,8,549.279536
-0.880952,6,549.663593
-0.904762,5,549.979923
1.214286,10,550.542687
-0.857143,7,550.988093
1.071429,4,551.203881
1.071429,4,551.416309
-0.833333,8,551.910994
1.071429,4,552.122906
1.071429,4,552.342356
-0.833333,8,552.868938
-0.904762,5,553.201064
-0.880952,6,553.592032
-0.904762,5,553.905056
-0.857143,7,554.345332
-0.880952,6,554.721353
-0.904762,5,555.040475
-0.761905,11,555.704561
-0.904762,5,556.025207
1.071429,4,556.243649
-0.857143,7,556.683448
-0.833333,8,557.178178
1.071429,4,557.385199
-0.857143,7,557.839027
-0.904762,5,558.153216
-0.928571,4,558.40651
1.071429,4,558.60797
-0.833333,8,559.098797
-0.857143,7,559.540617
-0.904762,5,559.862818
-0.833333,8,560.356541
1.071429,4,560.563972
1.071429,4,560.774408
-0.857143,7,561.213235
1.071429,4,561.43068
-0.833333,8,561.939867
-0.833333,8,562.422582
1.071429,4,562.630996
-0.833333,8,563.11969
-0.833333,8,563.609956
-0.809524,9,564.161089
-0.809524,9,564.701649
1.071429,4,564.921084
1.071429,4,565.139544
-0.904762,5,565.460199
-0.809524,9,566.035662
1.071429,4,566.258094
-0.880952,6,566.647717
-0.857143,7,567.147974
1.071429,4,567.408274
1.214286,10,568.041585
-0.880952,6,568.418575
-0.833333,8,568.914292
-0.857143,7,569.349104
-0.904762,5,569.696211
-0.928571,4,569.948545
-0.857143,7,570.396822
-0.833333,8,570.89549
-0.928571,4,571.148406
-0.809524,9,571.719878
-0.785714,10,572.348708
-0.857143,7,572.773599
-9.785714,10,573.360083
1.071429,4,573.581523
-0.880952,6,573.960476
-0.857143,7,574.390775
-0.904762,5,574.703517
-0.857143,7,575.132831
-0.880952,6,575.521791
-0.904762,5,575.835981
1.214286,10,576.401932
1.190476,9,576.913591
1.071429,4,577.117022
-0.857143,7,577.552403
-0.904762,5,577.860175
-0.809524,9,578.393549
-0.928571,4,578.648893
-0.809524,9,579.189423
-0.880952,6,579.592616
-0.857143,7,580.026772
1.071429,4,580.237242
-0.880952,6,580.653122
-0.833333,8,581.154476
-0.833333,8,581.657387
-0.904762,5,581.993489
-0.809524,9,582.540057
-0.857143,7,582.978954
-0.857143,7,583.411789
-0.809524,9,583.9754
-0.928571,4,584.243773
-0.809524,9,584.794812
1.071429,4,585.009771
-0.880952,6,585.388762
1.071429,4,585.608146
1.214286,10,586.220577
-0.880952,6,586.610522
-0.904762,5,586.949601
1.071429,4,587.187964
-0.880952,6,587.63231
-0.880952,6,588.019296
-0.857143,7,588.456126
1.119048,6,588.841115
1.071429,4,589.047562
1.190476,9,589.638984
1.214286,10,590.290394
-0.880952,6,590.734982
-0.833333,8,591.319248
1.214286,10,592.048575
-0.809524,9,592.700929
-0.880952,6,593.129801
-0.880952,6,593.572626
1.071429,4,593.816035
1.071429,4,594.071386
-0.833333,8,594.625671
-0.857143,7,595.099375
-0.857143,7,595.544318
-0.809524,9,596.1193
-0.833333,8,596.599018
-0.833333,8,597.1051
-0.928571,4,597.363408
1.214286,10,597.945674
-0.833333,8,598.420407
-0.857143,7,598.85129
1.071429,4,599.060306
1.261905,12,599.741452
-0.809524,9,600.330469
1.071429,4,600.54609
1.071429,4,600.752048
1.071429,4,600.956499
1.071429,4,601.173918
-0.904762,5,601.491102
-0.761905,11,602.157041
-0.880952,6,602.520864
-0.880952,6,602.882866
-0.809524,9,603.443899
1.190476,9,603.955118
-0.833333,8,604.453273
1.190476,9,604.954956
1.071429,4,605.159397
-0.904762,5,605.520437
-0.880952,6,605.963648
1.214286,10,606.616887
-0.928571,4,606.904861
-0.833333,8,607.424025
1.071429,4,607.666778
-0.904762,5,608.036394
-0.857143,7,608.541013
-0.880952,6,608.975508
-0.833333,8,609.530497
1.071429,4,609.752867
1.071429,4,610.005198
-0.904762,5,610.329061
-0.928571,4,610.633565
-0.904762,5,610.95535
1.166667,8,611.400132
-0.809524,9,612.029696
-0.785714,10,612.656311
1.071429,4,612.897179
-0.833333,8,613.394823
-0.880952,6,613.84046
-0.761905,11,614.528652
-0.928571,4,614.788955
-0.904762,5,615.103088
-0.857143,7,615.554203
-0.904762,5,615.874316
-0.880952,6,616.250818
1.071429,4,616.45526
-0.785714,10,617.061697
-0.880952,6,617.437721
-0.785714,10,618.080975
-0.833333,8,618.576282
1.071429,4,618.804661
-0.904762,5,619.142785
-0.857143,7,619.635465
-0.880952,6,620.073326
-0.714286,13,620.947036
-0.809524,9,621.5004
-0.880952,6,621.903007
-0.928571,4,622.210605
-0.880952,6,622.641482
-0.809524,9,623.241171
1.166667,8,623.702476
-0.880952,6,624.141331
-0.904762,5,624.471421
-0.857143,7,624.91231
1.071429,4,625.139672
-0.833333,8,625.720152
-0.833333,8,626.241876
-0.809524,9,626.793003
-0.880952,6,627.253776
-0.809524,9,627.852786
-0.880952,6,628.226397
-0.880952,6,628.615866
-0.857143,7,629.076634
-0.857143,7,629.517455
-0.880952,6,629.892839
-0.880952,6,630.27621
-0.833333,8,630.776898
-0.857143,7,631.201714
1.071429,4,631.409219
1.071429,4,631.632126
-0.904762,5,631.961122
-0.833333,8,632.457767
1.071429,4,632.721063
-0.857143,7,633.15441
-0.833333,8,633.655645
1.071429,4,633.873029
-0.928571,4,634.1329
1.214286,10,634.773654
-0.880952,6,635.168598
-0.761905,11,635.92767
-0.833333,8,636.476295
-0.857143,7,636.945014
1.214286,10,637.584305
-0.904762,5,637.909871
1.071429,4,638.123273
1.071429,4,638.370611
-0.857143,7,638.835959
-0.809524,9,639.408996
-0.857143,7,639.891705
-0.714286,13,640.709792
-0.833333,8,641.285542
-0.928571,4,641.593755
1.071429,4,641.825098
-0.857143,7,642.285668
-0.880952,6,642.663774
-0.928571,4,642.944415
-0.809524,9,643.525759
-0.857143,7,643.974587
-0.857143,7,644.414888
1.071429,4,644.628347
1.071429,4,644.844303
1.071429,4,645.065672
-0.904762,5,645.384851
1.190476,9,645.919387
-0.833333,8,646.428244
-0.833333,8,646.939151
-0.857143,7,647.407898
-0.785714,10,648.060783
-0.857143,7,648.507159
-0.904762,5,648.824341
-0.904762,5,649.146462
-0.738095,12,649.901409
-0.880952,6,650.31187
1.071429,4,650.528266
-0.880952,6,650.928196
-0.857143,7,651.374287
1.214286,10,651.944896
-0.857143,7,652.373754
1.071429,4,652.591168
-0.809524,9,653.175336
-9.666667,15,654.115335
1.071429,4,654.336771
-0.880952,6,654.732207
1.071429,4,654.949625
-0.904762,5,655.29394
-0.880952,6,655.679155
1.214286,10,656.282524
1.071429,4,656.508427
-0.857143,7,656.953236
-0.928571,4,657.228101
1.071429,4,657.457505
-0.857143,7,657.93485
-0.809524,9,658.511305
-0.880952,6,658.902259
-0.880952,6,659.304556
-0.904762,5,659.639518
-0.809524,9,660.22099
-0.833333,8,660.771467
-0.880952,6,661.203545
-0.904762,5,661.527704
-0.857143,7,662.007965
1.071429,4,662.244306
-0.761905,11,662.989053
-0.880952,6,663.436821
-0.904762,5,663.823363
-0.880952,6,664.29677
-0.928571,4,664.584996
1.071429,4,664.836333
-0.904762,5,665.209836
-0.904762,5,665.632249
-0.857143,7,666.186054
-0.880952,6,666.653803
-0.857143,7,667.172197
-0.857143,7,667.734668
1.071429,4,667.966047
-0.880952,6,668.398445
-0.857143,7,668.909683
-0.761905,11,669.668623
-0.857143,7,670.17112
