#{"t_start": 1618298544.381495, "env_id": null}
r,l,t 
-0.809524,9,778.249772
-0.880952,6,778.597668
-0.833333,8,779.062419
1.071429,4,779.265872
-0.857143,7,779.682781
1.214286,10,780.200362
1.071429,4,780.395837
-0.738095,12,781.065039
-0.857143,7,781.472172
-0.857143,7,781.886034
-0.857143,7,782.305493
-0.833333,8,782.806146
1.190476,9,783.278878
1.071429,4,783.471361
-0.880952,6,783.830396
1.071429,4,784.042825
-0.880952,6,784.389891
-0.880952,6,784.747929
-0.928571,4,784.988283
-0.833333,8,785.468142
1.190476,9,785.931924
-0.857143,7,786.330823
-0.833333,8,786.784637
1.166667,8,787.202509
-0.833333,8,787.679557
-0.857143,7,788.08444
-0.833333,8,788.565148
1.071429,4,788.760653
-0.880952,6,789.127664
1.071429,4,789.329096
-0.928571,4,789.571445
1.238095,11,790.146899
-0.904762,5,790.447092
-0.880952,6,790.793163
-0.880952,6,791.14023
-0.833333,8,791.611995
-0.857143,7,792.006932
1.238095,11,792.595808
-0.904762,5,792.892012
-0.904762,5,793.202204
-0.785714,10,793.802599
1.071429,4,793.99707
1.071429,4,794.195511
1.071429,4,794.401954
-0.928571,4,794.641325
-0.928571,4,794.873703
-0.928571,4,795.122055
-0.833333,8,795.58748
-0.857143,7,796.04226
1.071429,4,796.24272
1.071429,4,796.45116
1.071429,4,796.648629
-0.904762,5,796.945832
1.071429,4,797.150298
-0.904762,5,797.478401
-0.857143,7,797.896013
1.071429,4,798.078523
-0.857143,7,798.480474
-0.928571,4,798.726564
-0.880952,6,799.079643
1.166667,8,799.504501
-0.857143,7,799.919389
-0.857143,7,800.317291
-0.833333,8,800.777056
-0.857143,7,801.185958
-0.880952,6,801.566935
-0.880952,6,801.915996
-0.904762,5,802.217186
1.071429,4,802.410666
1.214286,10,802.937298
-0.880952,6,803.314288
1.238095,11,803.912676
-0.904762,5,804.19489
-0.857143,7,804.595772
-0.857143,7,805.003703
-0.833333,8,805.476407
1.071429,4,805.666895
-0.833333,8,806.131646
-0.904762,5,806.425862
1.071429,4,806.618338
-0.833333,8,807.088078
-0.880952,6,807.454124
-0.809524,9,807.963746
1.166667,8,808.385621
-0.928571,4,808.634955
-0.880952,6,808.990966
-0.880952,6,809.356981
-0.809524,9,809.869638
1.166667,8,810.291504
-0.880952,6,810.642557
-0.809524,9,811.176827
-0.809524,9,811.693646
1.214286,10,812.231353
-0.785714,10,812.798832
-0.880952,6,813.14889
-0.904762,5,813.43712
-0.880952,6,813.779195
-0.880952,6,814.12726
1.071429,4,814.323707
-9.714286,13,814.986959
-0.904762,5,815.292129
-0.833333,8,815.747198
-0.857143,7,816.149086
-0.833333,8,816.61683
-0.880952,6,816.972879
-0.857143,7,817.390767
1.071429,4,817.598193
1.071429,4,817.798653
1.142857,7,818.161678
-0.857143,7,818.595545
-0.880952,6,818.9396
1.142857,7,819.307601
-0.809524,9,819.819436
1.071429,4,820.0099
-0.857143,7,820.406832
1.071429,4,820.608291
1.071429,4,820.799776
1.071429,4,820.999265
-0.904762,5,821.325365
1.071429,4,821.539789
-9.714286,13,822.216999
-0.785714,10,822.787254
1.071429,4,822.983158
-0.928571,4,823.228498
-0.904762,5,823.518718
1.071429,4,823.719181
-0.785714,10,824.286686
1.071429,4,824.48514
-0.833333,8,824.954859
-0.904762,5,825.255086
1.166667,8,825.682903
1.071429,4,825.882369
-0.833333,8,826.33718
-0.857143,7,826.752032
1.071429,4,826.957479
-0.880952,6,827.328516
-0.904762,5,827.621145
-0.785714,10,828.189636
-0.904762,5,828.488986
1.071429,4,828.690418
-0.928571,4,828.93379
-0.738095,12,829.634978
-0.809524,9,830.170567
-0.857143,7,830.573457
1.238095,11,831.158884
-0.785714,10,831.724714
-0.928571,4,831.963069
-0.880952,6,832.314098
-0.833333,8,836.193476
1.071429,4,836.383968
-0.904762,5,836.691146
-0.809524,9,837.225703
1.142857,7,837.582748
1.071429,4,837.782214
-0.809524,9,838.296793
-0.904762,5,838.587988
1.071429,4,838.783459
-0.809524,9,839.314064
-0.904762,5,839.611236
-0.928571,4,839.874554
1.071429,4,840.06505
-0.857143,7,840.461919
-0.904762,5,840.755133
1.071429,4,840.950632
-0.809524,9,841.467244
-0.833333,8,841.931001
-0.904762,5,842.221226
-0.857143,7,842.632118
1.166667,8,843.056069
1.071429,4,843.262517
-0.833333,8,843.732249
-0.809524,9,844.246875
-0.880952,6,844.61787
1.071429,4,844.818328
1.071429,4,845.011785
-0.904762,5,845.310982
-0.833333,8,845.762792
1.071429,4,845.963229
-0.857143,7,846.369164
-0.833333,8,846.845885
-0.904762,5,847.162912
1.071429,4,847.374317
-0.857143,7,847.78654
-0.809524,9,848.299133
-0.809524,9,848.831702
1.214286,10,849.36826
-0.904762,5,849.678427
-0.928571,4,849.917783
-0.928571,4,850.14059
-0.809524,9,850.665344
-0.857143,7,851.069259
1.071429,4,851.274707
-0.833333,8,851.758438
-0.833333,8,852.215181
1.071429,4,852.412678
-0.833333,8,852.876404
-0.904762,5,853.168619
1.071429,4,853.379267
-0.857143,7,853.808748
-0.833333,8,854.274469
-0.833333,8,854.731744
-0.857143,7,855.13862
-0.857143,7,855.565505
1.142857,7,855.940495
-9.642857,16,856.76526
1.166667,8,857.18512
-0.857143,7,857.627932
1.071429,4,857.822436
1.071429,4,858.024894
-0.880952,6,858.359153
-0.880952,6,858.713233
-0.833333,8,859.168006
-0.833333,8,859.647717
1.214286,10,860.172281
-0.928571,4,860.409644
-0.785714,10,860.979402
-0.809524,9,861.506957
-0.857143,7,861.926859
1.071429,4,862.117697
1.166667,8,862.537559
-0.857143,7,862.954451
-0.857143,7,863.374311
1.071429,4,863.56383
-0.809524,9,864.080414
-0.880952,6,864.426513
-0.904762,5,864.740668
1.190476,9,865.211815
-0.857143,7,865.619723
1.071429,4,865.815193
-0.785714,10,866.386192
1.071429,4,866.595629
1.071429,4,866.795471
-0.857143,7,867.206364
-0.904762,5,867.495559
1.214286,10,868.015193
1.071429,4,868.212864
-0.880952,6,868.563921
-0.880952,6,868.913265
-0.880952,6,869.281249
-0.857143,7,869.692326
1.142857,7,870.071307
-0.880952,6,870.411423
-0.857143,7,870.809325
-0.880952,6,871.176338
1.071429,4,871.378794
1.190476,9,871.847565
-0.857143,7,872.247493
1.071429,4,872.456897
-0.809524,9,872.966529
-0.809524,9,873.490122
-0.809524,9,874.02668
-0.880952,6,874.388709
-0.833333,8,874.865055
1.166667,8,875.290051
1.166667,8,875.721892
-0.904762,5,876.034052
-0.904762,5,876.328262
-0.857143,7,876.729213
-0.833333,8,877.20394
-0.928571,4,877.46022
-0.928571,4,877.700743
-0.880952,6,878.059791
-0.928571,4,878.304152
-0.857143,7,878.714216
1.071429,4,878.922656
-0.809524,9,879.431479
-0.880952,6,879.789517
1.071429,4,879.982
-0.880952,6,880.331091
-0.833333,8,880.783845
-0.928571,4,881.031182
1.071429,4,881.23264
1.071429,4,881.426145
-0.904762,5,881.718335
1.142857,7,882.081359
1.071429,4,882.272876
-0.880952,6,882.629886
1.071429,4,882.821371
1.142857,7,883.186404
-0.857143,7,883.591306
-0.928571,4,883.83066
-0.928571,4,884.064066
-0.809524,9,884.56369
1.071429,4,884.759165
-0.928571,4,885.000517
1.071429,4,885.196989
-0.809524,9,885.74352
1.166667,8,886.156414
-0.857143,7,886.558331
1.071429,4,886.753808
1.142857,7,887.111844
1.166667,8,887.524734
1.166667,8,887.925687
-0.928571,4,888.161026
-0.833333,8,888.645081
1.071429,4,888.837564
-0.857143,7,889.246434
-0.904762,5,889.555633
-0.833333,8,890.007421
1.071429,4,890.197878
1.071429,4,890.409311
-0.833333,8,890.870163
1.071429,4,891.078604
-0.738095,12,891.781713
-0.785714,10,892.344202
1.071429,4,892.551694
-0.904762,5,892.853881
-0.880952,6,893.205963
-0.928571,4,893.458289
1.190476,9,893.926961
1.071429,4,894.123433
-0.880952,6,894.481471
-0.857143,7,894.892367
1.071429,4,895.091831
1.071429,4,895.286309
1.071429,4,895.477794
1.166667,8,895.903654
-0.904762,5,896.20185
-0.857143,7,896.627707
1.071429,4,896.82318
1.071429,4,897.015694
-0.880952,6,897.372703
-0.857143,7,897.776647
-0.833333,8,898.225479
-0.928571,4,898.460812
-0.857143,7,898.864757
-0.857143,7,899.273628
-0.880952,6,899.626999
-0.857143,7,900.029916
-0.928571,4,900.262354
-0.904762,5,900.550577
1.071429,4,900.753006
-0.904762,5,901.051011
1.166667,8,901.490849
1.071429,4,901.698261
-0.833333,8,902.171018
-0.880952,6,902.526036
1.071429,4,902.722535
-0.833333,8,903.204183
-0.880952,6,903.564215
-0.880952,6,903.910285
1.071429,4,904.091797
-0.904762,5,904.38102
-0.857143,7,904.808871
1.166667,8,905.221761
-0.928571,4,905.475081
-0.857143,7,905.877029
1.214286,10,906.397602
-0.809524,9,906.937154
-0.833333,8,907.413501
-0.833333,8,907.895206
1.071429,4,908.096665
1.071429,4,908.283195
1.071429,4,908.492602
1.071429,4,908.681095
1.071429,4,908.874575
-0.928571,4,909.120914
1.071429,4,909.317392
1.071429,4,909.514857
1.071429,4,909.708335
1.214286,10,910.248883
1.071429,4,910.442363
1.214286,10,910.972939
-0.928571,4,911.220275
-0.904762,5,911.525458
-0.904762,5,911.814681
-0.880952,6,912.161749
1.142857,7,912.51781
1.071429,4,912.71227
1.071429,4,912.916722
1.214286,10,913.444303
1.166667,8,913.856197
-0.809524,9,914.390787
-0.880952,6,914.731844
1.071429,4,914.924327
-0.904762,5,915.22156
-0.785714,10,915.793741
1.166667,8,916.201329
-0.880952,6,916.549361
-0.880952,6,916.899446
-0.809524,9,917.41304
1.214286,10,917.931647
1.071429,4,918.12014
-9.690476,14,918.806015
1.071429,4,918.995507
-0.857143,7,919.427346
-0.857143,7,919.835251
1.071429,4,920.023744
-0.880952,6,920.384775
1.071429,4,920.5798
-0.785714,10,921.175235
1.071429,4,921.379653
-0.809524,9,921.882335
-0.880952,6,922.232394
1.071429,4,922.431855
-0.857143,7,922.844727
1.142857,7,923.211756
1.071429,4,923.407101
-0.857143,7,923.819992
1.071429,4,924.013472
1.071429,4,924.208947
1.071429,4,924.406416
-0.880952,6,924.779414
1.071429,4,924.978878
1.190476,9,925.479535
-0.880952,6,925.836574
1.238095,11,926.42599
1.071429,4,926.627449
1.071429,4,926.821926
1.071429,4,927.016404
1.071429,4,927.218861
-0.785714,10,927.791322
1.142857,7,928.156341
-0.880952,6,928.545327
-0.809524,9,929.062907
-0.857143,7,929.48677
-0.928571,4,929.734102
-0.785714,10,930.313546
-0.833333,8,930.801236
1.238095,11,931.37971
1.071429,4,931.574158
-0.928571,4,931.816508
1.071429,4,932.01298
1.071429,4,932.204465
1.214286,10,932.729083
-0.857143,7,933.131003
-0.904762,5,933.42522
-0.714286,13,934.123336
-0.785714,10,934.70375
-0.928571,4,934.96408
1.071429,4,935.163594
1.071429,4,935.372037
1.071429,4,935.562186
1.071429,4,935.761618
-0.761905,11,936.39482
-0.904762,5,936.69302
-0.880952,6,937.053052
1.071429,4,937.268475
-0.809524,9,937.784088
-0.809524,9,938.310673
1.071429,4,938.504182
-0.833333,8,938.979875
1.071429,4,939.181334
-0.928571,4,939.425678
-0.833333,8,939.897438
1.071429,4,940.091888
1.071429,4,940.291386
1.214286,10,940.834925
-0.928571,4,941.085219
1.095238,5,941.334549
-0.833333,8,941.790324
1.071429,4,941.987793
1.071429,4,942.184266
-0.880952,6,942.533329
-0.928571,4,942.771688
1.142857,7,943.130723
-0.785714,10,943.697201
1.071429,4,943.893673
1.190476,9,944.363436
-0.880952,6,944.711506
1.071429,4,944.917922
1.071429,4,945.148302
-0.857143,7,945.553215
-0.833333,8,946.01996
-0.809524,9,946.535575
-0.809524,9,947.06716
-0.857143,7,947.474053
1.166667,8,947.890935
-0.904762,5,948.189132
-0.904762,5,948.493315
1.071429,4,948.697766
1.071429,4,948.887261
1.071429,4,949.080737
-0.880952,6,949.449747
1.142857,7,949.805789
-0.738095,12,953.908312
-0.857143,7,954.302693
-0.809524,9,954.823523
-0.857143,7,955.240374
-0.809524,9,955.759118
1.071429,4,955.967538
-0.857143,7,956.357483
1.071429,4,956.553957
-0.928571,4,956.794339
-0.857143,7,957.218171
-0.880952,6,957.577222
1.071429,4,957.783683
-0.833333,8,958.226478
1.142857,7,958.586515
1.071429,4,958.776982
-0.880952,6,959.133026
-0.833333,8,959.603787
-0.857143,7,960.003688
1.190476,9,960.47143
1.071429,4,960.663913
-0.857143,7,961.084782
1.071429,4,961.279262
-0.880952,6,961.641287
-0.880952,6,961.983367
1.071429,4,962.18782
-0.833333,8,962.670521
1.166667,8,963.077428
-0.785714,10,963.626951
-0.833333,8,964.099681
-0.928571,4,964.340036
-0.833333,8,964.794012
1.142857,7,965.166985
1.214286,10,965.689919
-0.928571,4,965.926283
1.071429,4,966.121758
1.142857,7,966.476104
-0.857143,7,966.910917
-0.928571,4,967.173239
-0.785714,10,967.739721
1.071429,4,967.954286
1.238095,11,968.537718
-0.833333,8,969.004464
-0.833333,8,969.481184
1.071429,4,969.68364
-0.833333,8,970.128447
-0.809524,9,970.654032
-0.809524,9,971.154687
1.071429,4,971.349334
1.190476,9,971.838101
1.190476,9,972.423244
-0.904762,5,972.732415
1.071429,4,972.962823
1.071429,4,973.163285
-0.833333,8,973.74735
-0.857143,7,974.153231
-0.857143,7,974.562162
1.190476,9,975.038851
-9.809524,9,975.502605
1.071429,4,975.699085
1.071429,4,975.891589
-0.809524,9,976.407174
-0.904762,5,976.701384
-0.904762,5,977.002607
1.119048,6,977.315275
-0.809524,9,977.837898
-0.880952,6,978.192798
1.142857,7,978.557818
1.071429,4,978.756252
-0.880952,6,979.105314
-0.928571,4,979.339684
1.071429,4,979.54214
-0.880952,6,979.90716
-0.857143,7,980.306073
-9.809524,9,980.786782
-0.880952,6,981.130857
-0.809524,9,981.646879
1.071429,4,981.845346
1.214286,10,982.376919
-0.857143,7,982.78183
-0.880952,6,983.134881
-0.857143,7,983.568716
1.071429,4,983.761356
-0.738095,12,984.441558
1.142857,7,984.795377
1.071429,4,984.995837
-0.833333,8,985.466573
1.071429,4,985.662048
1.071429,4,985.861538
-0.928571,4,986.095705
-0.857143,7,986.494626
-0.833333,8,986.952406
1.071429,4,987.149867
-0.785714,10,987.738285
-0.904762,5,988.02751
-0.785714,10,988.601148
-0.785714,10,989.191563
-0.809524,9,989.741051
1.190476,9,990.2068
1.071429,4,990.414252
-0.738095,12,991.100433
1.071429,4,991.306845
-0.833333,8,991.76462
1.071429,4,991.964079
1.071429,4,992.158556
1.071429,4,992.360034
-0.809524,9,992.881614
-0.833333,8,993.355367
1.071429,4,993.557797
-0.809524,9,994.095353
-0.928571,4,994.333713
-0.761905,11,994.963051
-0.833333,8,995.421509
1.071429,4,995.629957
1.071429,4,995.82645
-0.880952,6,996.166595
-0.809524,9,996.684271
1.071429,4,996.873763
-9.833333,8,997.307613
-0.904762,5,997.607789
-0.833333,8,998.074536
-0.833333,8,998.573222
-0.761905,11,999.191534
1.071429,4,999.388288
-0.833333,8,999.867999
1.071429,4,1000.059509
-0.857143,7,1000.45445
1.071429,4,1000.645937
-0.809524,9,1001.155538
1.071429,4,1001.349053
-0.809524,9,1001.854918
-0.880952,6,1002.206942
-0.833333,8,1002.679672
-0.809524,9,1003.215233
-0.904762,5,1003.517422
-0.857143,7,1003.93829
-0.880952,6,1004.283363
-0.904762,5,1004.572586
1.071429,4,1004.762079
-0.880952,6,1005.126099
1.142857,7,1005.484137
-0.904762,5,1005.772362
1.071429,4,1005.968834
1.071429,4,1006.160321
1.095238,5,1006.433771
-0.928571,4,1006.674322
1.142857,7,1007.038371
1.071429,4,1007.240821
-0.928571,4,1007.479159
1.166667,8,1007.900029
-0.714286,13,1008.61112
-0.880952,6,1008.980133
-0.904762,5,1009.274336
1.214286,10,1009.801919
1.071429,4,1009.993433
-0.809524,9,1010.522014
-0.833333,8,1010.981749
-0.833333,8,1011.454479
1.071429,4,1011.649445
-0.880952,6,1011.987482
-0.785714,10,1012.566962
-0.857143,7,1012.974829
-0.928571,4,1013.225184
-0.833333,8,1013.682957
1.071429,4,1013.874446
-0.928571,4,1014.119752
-0.904762,5,1014.412645
1.071429,4,1014.605128
1.190476,9,1015.067919
1.071429,4,1015.267768
-0.904762,5,1015.56896
-0.809524,9,1016.081808
1.071429,4,1016.272319
1.166667,8,1016.689176
-0.857143,7,1017.083119
1.190476,9,1017.554877
-0.928571,4,1017.799194
-0.761905,11,1018.411549
-0.904762,5,1018.709748
1.166667,8,1019.123664
-0.785714,10,1019.713052
-0.857143,7,1020.11198
-0.761905,11,1020.727116
1.190476,9,1021.203865
-0.904762,5,1021.499042
-0.880952,6,1021.85309
-0.904762,5,1022.152287
-0.904762,5,1022.443504
1.166667,8,1022.8544
1.071429,4,1023.045886
1.071429,4,1023.242357
-0.833333,8,1023.712095
1.071429,4,1023.91156
1.071429,4,1024.101052
1.142857,7,1024.470059
-0.809524,9,1024.991658
1.190476,9,1025.484529
-0.880952,6,1025.83635
1.071429,4,1026.02486
-0.928571,4,1026.255225
-0.833333,8,1026.737928
1.071429,4,1026.9344
1.119048,6,1027.241575
-0.761905,11,1027.876868
-0.833333,8,1028.321673
-0.809524,9,1028.849256
1.071429,4,1029.041738
-0.880952,6,1029.391798
1.071429,4,1029.587272
-0.880952,6,1029.946308
-0.857143,7,1030.344239
-0.833333,8,1030.81398
-0.880952,6,1031.161044
1.071429,4,1031.357516
1.071429,4,1031.567979
-0.857143,7,1031.976852
1.071429,4,1032.168338
-0.857143,7,1032.573277
-0.833333,8,1033.038001
-0.809524,9,1033.5596
-0.928571,4,1033.80072
-0.880952,6,1034.161752
1.238095,11,1034.737231
-0.738095,12,1035.409431
-0.928571,4,1035.651747
1.071429,4,1035.858213
-0.833333,8,1036.318972
-0.880952,6,1036.664057
1.166667,8,1037.102881
1.166667,8,1037.525743
-0.880952,6,1037.877799
1.071429,4,1038.065264
-0.857143,7,1038.477157
-0.880952,6,1038.831231
-0.833333,8,1039.298977
-0.857143,7,1039.705883
1.142857,7,1040.055914
1.071429,4,1040.265352
-0.857143,7,1040.67363
1.071429,4,1040.872097
1.071429,4,1041.078548
1.214286,10,1041.606125
-0.880952,6,1041.9502
-0.880952,6,1042.30727
-0.833333,8,1042.781966
-0.928571,4,1043.048265
-0.833333,8,1043.521179
-0.809524,9,1044.028819
-0.904762,5,1044.320039
1.071429,4,1044.520498
-0.857143,7,1044.948349
1.071429,4,1045.152829
-0.880952,6,1045.507879
1.071429,4,1045.705316
-9.714286,13,1046.377513
1.071429,4,1046.567
1.071429,4,1046.76051
1.071429,4,1046.961938
-0.904762,5,1047.267119
-0.761905,11,1047.896758
-0.928571,4,1048.134115
-0.833333,8,1048.609097
1.214286,10,1049.132691
-0.809524,9,1049.658279
1.238095,11,1050.228746
-0.928571,4,1050.482065
-0.857143,7,1050.899943
1.071429,4,1051.103423
-0.904762,5,1051.405617
1.071429,4,1051.60804
-0.880952,6,1051.98104
1.071429,4,1052.177511
-0.880952,6,1052.535578
-0.833333,8,1053.014267
1.166667,8,1053.434139
-9.738095,12,1054.07741
-0.761905,11,1054.695745
-0.928571,4,1054.932145
-0.809524,9,1055.4567
1.142857,7,1055.851667
1.071429,4,1056.040132
1.142857,7,1056.403157
-0.833333,8,1056.863921
1.071429,4,1057.058397
1.166667,8,1057.501207
1.190476,9,1057.997426
1.071429,4,1058.18794
-0.880952,6,1058.535009
-0.833333,8,1058.987792
-0.833333,8,1059.459524
-0.904762,5,1059.745739
-0.833333,8,1060.19153
-0.857143,7,1060.601459
1.071429,4,1060.79594
-0.880952,6,1061.140011
-0.857143,7,1061.54792
1.071429,4,1061.739401
-0.857143,7,1062.139329
1.071429,4,1062.339788
-0.833333,8,1062.804539
1.142857,7,1063.162846
1.071429,4,1063.35735
-0.833333,8,1063.842048
-0.880952,6,1064.196099
-0.928571,4,1064.444413
-0.833333,8,1064.926109
-0.880952,6,1065.368919
1.166667,8,1065.84165
-0.880952,6,1066.190711
1.071429,4,1066.385188
1.071429,4,1066.583483
-0.880952,6,1066.935537
-0.833333,8,1067.47409
1.142857,7,1067.838112
1.166667,8,1068.245019
-0.880952,6,1072.024118
1.071429,4,1072.211646
1.166667,8,1072.622323
-0.833333,8,1073.080098
-0.809524,9,1073.633604
-0.880952,6,1073.998598
1.071429,4,1074.188088
1.190476,9,1074.653838
1.071429,4,1074.849344
1.238095,11,1075.430781
-0.928571,4,1075.682088
-0.880952,6,1076.066043
1.166667,8,1076.618558
1.190476,9,1077.133176
-0.880952,6,1077.4895
-0.833333,8,1077.9632
-0.880952,6,1078.320269
1.142857,7,1078.698255
1.142857,7,1079.064268
-0.880952,6,1079.424276
-0.928571,4,1079.667649
-0.833333,8,1080.129145
-0.880952,6,1080.484158
1.142857,7,1080.858123
-0.833333,8,1081.347806
1.142857,7,1081.723794
1.071429,4,1081.922261
1.142857,7,1082.293264
-0.833333,8,1082.768986
-0.904762,5,1083.08015
1.142857,7,1083.447164
1.190476,9,1083.917899
-0.928571,4,1084.158287
1.071429,4,1084.353729
-0.880952,6,1084.713761
-0.809524,9,1085.240373
1.071429,4,1085.435821
1.071429,4,1085.626309
-0.785714,10,1086.198771
-0.809524,9,1086.718149
-0.857143,7,1087.137996
-0.833333,8,1087.599941
-0.880952,6,1087.958091
-0.880952,6,1088.331057
1.071429,4,1088.528526
1.238095,11,1089.118949
1.166667,8,1089.563743
-0.880952,6,1089.918821
-0.833333,8,1090.37286
-0.833333,8,1090.84282
-0.904762,5,1091.140014
1.071429,4,1091.341507
-0.857143,7,1091.749302
-0.904762,5,1092.048941
-0.785714,10,1092.645337
-0.928571,4,1092.900673
-0.833333,8,1093.386367
1.071429,4,1093.584834
-0.928571,4,1093.823193
-0.880952,6,1094.178239
-0.809524,9,1094.694851
1.071429,4,1094.905286
-0.857143,7,1095.319174
-0.785714,10,1095.907593
1.214286,10,1096.415229
-0.833333,8,1096.911895
1.071429,4,1097.104378
-9.785714,10,1097.62099
1.071429,4,1097.817462
-0.857143,7,1098.2124
1.214286,10,1098.752948
1.142857,7,1099.128938
-0.833333,8,1099.588703
-0.880952,6,1099.934773
-0.857143,7,1100.330742
1.071429,4,1100.529177
1.071429,4,1100.738645
-0.928571,4,1100.994925
1.071429,4,1101.192402
-0.904762,5,1101.485633
1.071429,4,1101.6741
1.071429,4,1101.87157
-0.857143,7,1102.292439
-0.809524,9,1102.805329
1.071429,4,1103.006787
1.166667,8,1103.424244
-0.761905,11,1104.049467
-0.904762,5,1104.339656
-0.928571,4,1104.581008
1.142857,7,1104.939224
1.214286,10,1105.472265
-0.809524,9,1105.987854
1.071429,4,1106.179338
1.071429,4,1106.379827
1.071429,4,1106.571538
-0.928571,4,1106.815366
1.071429,4,1107.018819
-0.833333,8,1107.486591
-0.809524,9,1107.999186
1.071429,4,1108.186682
1.071429,4,1108.377201
1.190476,9,1108.868849
1.071429,4,1109.066318
1.214286,10,1109.587917
-0.833333,8,1110.069657
-0.857143,7,1110.471543
1.142857,7,1110.824594
1.071429,4,1111.020069
-0.857143,7,1111.432995
-0.904762,5,1111.730161
-0.904762,5,1112.031352
1.071429,4,1112.235803
-0.880952,6,1112.579878
1.166667,8,1112.989777
1.071429,4,1113.194246
-0.785714,10,1113.769682
1.071429,4,1113.968148
1.071429,4,1114.169607
-0.880952,6,1114.52565
-0.904762,5,1114.81986
1.071429,4,1115.018327
-0.904762,5,1115.332484
-0.833333,8,1115.820203
-0.857143,7,1116.243036
-0.857143,7,1116.664903
-0.928571,4,1116.90426
-0.857143,7,1117.331949
-0.928571,4,1117.577323
1.071429,4,1117.780774
-0.833333,8,1118.240585
-0.904762,5,1118.543744
-0.833333,8,1119.013479
-0.857143,7,1119.432353
-0.904762,5,1119.730615
1.071429,4,1119.926066
1.071429,4,1120.121566
-0.880952,6,1120.475806
1.071429,4,1120.674273
-0.904762,5,1120.970477
1.071429,4,1121.187894
1.071429,4,1121.400322
-0.785714,10,1121.960816
1.071429,4,1122.1533
-0.880952,6,1122.504356
1.166667,8,1122.920241
-0.904762,5,1123.219465
-0.857143,7,1123.641352
-0.904762,5,1123.940548
1.071429,4,1124.12605
-0.809524,9,1124.646683
-0.809524,9,1125.178958
-0.809524,9,1125.697567
1.071429,4,1125.900989
-0.809524,9,1126.400676
-0.928571,4,1126.641998
-0.880952,6,1126.996073
-0.904762,5,1127.288292
1.166667,8,1127.69619
-0.857143,7,1128.109055
1.071429,4,1128.304531
-0.785714,10,1128.86605
-0.880952,6,1129.211125
1.071429,4,1129.406461
-0.857143,7,1129.814364
1.071429,4,1129.996874
-0.738095,12,1130.666079
1.071429,4,1130.861551
1.071429,4,1131.059022
-0.928571,4,1131.326303
1.071429,4,1131.521777
-0.904762,5,1131.817981
1.071429,4,1132.00448
-0.857143,7,1132.404406
-0.738095,12,1133.083581
-0.833333,8,1133.547335
-0.928571,4,1133.791694
-0.833333,8,1134.257427
1.071429,4,1134.453935
1.190476,9,1134.946576
-0.928571,4,1135.18693
1.166667,8,1135.605805
1.071429,4,1135.806266
1.071429,4,1135.999746
1.071429,4,1136.200209
-0.809524,9,1136.74891
-0.809524,9,1137.285497
1.071429,4,1137.484933
1.071429,4,1137.684399
1.119048,6,1137.990603
-0.928571,4,1138.220957
-0.904762,5,1138.51121
-0.880952,6,1138.861235
-0.857143,7,1139.273129
-0.928571,4,1139.515508
-0.928571,4,1139.761816
-0.833333,8,1140.215597
-0.833333,8,1140.671406
1.071429,4,1140.870837
-0.880952,6,1141.243834
1.071429,4,1141.452303
-0.833333,8,1141.909047
1.142857,7,1142.255117
-0.761905,11,1142.881793
1.071429,4,1143.076274
1.166667,8,1143.495833
-0.857143,7,1143.913723
-0.904762,5,1144.210891
1.119048,6,1144.52907
1.071429,4,1144.723515
1.142857,7,1145.091556
-0.857143,7,1145.522396
-0.904762,5,1145.8205
1.142857,7,1146.183525
-0.857143,7,1146.596708
-0.785714,10,1147.182136
1.142857,7,1147.550147
1.166667,8,1147.955059
-0.904762,5,1148.29671
-0.904762,5,1148.581945
-0.880952,6,1148.932003
1.071429,4,1149.131799
1.071429,4,1149.345743
1.071429,4,1149.551191
-0.880952,6,1149.90524
-0.880952,6,1150.245533
-0.857143,7,1150.648648
1.166667,8,1151.062507
1.071429,4,1151.277929
1.071429,4,1151.470411
1.071429,4,1151.662926
-0.857143,7,1152.072793
1.166667,8,1152.516632
1.071429,4,1152.71407
-0.809524,9,1153.239657
-0.833333,8,1153.704458
-0.904762,5,1154.007594
-0.809524,9,1154.529193
-0.880952,6,1154.892218
1.071429,4,1155.087692
-0.833333,8,1155.551473
-0.809524,9,1156.068091
-0.880952,6,1156.418183
1.071429,4,1156.61459
1.071429,4,1156.826022
-0.833333,8,1157.293765
-0.880952,6,1157.643022
1.238095,11,1158.211526
-0.857143,7,1158.607432
-0.904762,5,1158.915611
1.071429,4,1159.112076
1.071429,4,1159.315558
-0.857143,7,1159.727696
1.071429,4,1159.945081
-0.904762,5,1160.241316
1.071429,4,1160.436796
1.071429,4,1160.634263
-0.904762,5,1160.927442
-0.904762,5,1161.237608
-0.904762,5,1161.537538
1.142857,7,1161.907543
-0.809524,9,1162.433001
1.142857,7,1162.801978
-0.928571,4,1163.047346
-0.928571,4,1163.291671
-0.880952,6,1163.661669
-0.809524,9,1164.176286
1.071429,4,1164.369581
-0.809524,9,1164.887191
-0.928571,4,1165.124553
-0.833333,8,1165.579363
-0.880952,6,1165.93338
-0.880952,6,1166.284235
1.142857,7,1166.662255
-0.904762,5,1166.970424
-0.809524,9,1167.500996
-0.738095,12,1168.169608
1.071429,4,1168.365083
1.071429,4,1168.55956
1.071429,4,1168.758031
1.071429,4,1168.95254
-0.833333,8,1169.417377
1.142857,7,1169.775445
