#{"t_start": 1618262887.9254274, "env_id": null}
r,l,t
-0.904762,5,875.720999
-0.904762,5,876.040143
-0.857143,7,876.4775
-0.904762,5,876.815627
-0.880952,6,877.191285
-0.880952,6,877.579296
-0.904762,5,877.899919
-0.904762,5,878.230577
-0.904762,5,878.549781
-0.761905,11,879.258416
-0.833333,8,879.750736
-0.857143,7,880.186604
-0.880952,6,880.641868
-0.690476,14,881.5954
-0.761905,11,882.289585
-0.833333,8,882.805457
-0.809524,9,883.375915
-0.904762,5,883.71955
-0.880952,6,884.131799
-0.928571,4,884.384321
-0.833333,8,884.893955
-0.857143,7,885.312839
-0.904762,5,885.613438
-0.833333,8,886.102495
-0.880952,6,886.471268
-0.880952,6,886.848326
-0.833333,8,887.315079
-0.880952,6,887.776715
-0.880952,6,888.31247
-0.928571,4,888.573718
-0.809524,9,889.118239
-0.928571,4,889.365545
-0.857143,7,889.788444
-0.928571,4,890.037631
-0.928571,4,890.294449
-0.928571,4,890.541792
-0.857143,7,890.970613
-0.857143,7,891.396603
-0.833333,8,891.874725
-0.785714,10,892.456189
-0.904762,5,892.768734
-0.928571,4,893.009064
-0.928571,4,893.256941
-0.928571,4,893.519268
-0.880952,6,893.896232
-0.904762,5,894.19703
-0.880952,6,894.570673
-0.904762,5,894.888017
-0.880952,6,895.251015
-0.833333,8,895.741767
-0.880952,6,896.099347
-0.809524,9,896.651901
-0.904762,5,896.972044
-0.904762,5,897.278452
-0.809524,9,897.826589
-0.928571,4,898.077487
-0.880952,6,898.449102
-0.880952,6,898.841053
-0.880952,6,899.219072
-0.880952,6,899.585146
-0.880952,6,899.96697
-0.833333,8,900.437356
-0.880952,6,900.798396
-0.857143,7,901.222288
1.214286,10,901.779867
-0.904762,5,902.084562
-0.904762,5,902.390769
-0.857143,7,902.818599
-0.857143,7,903.257505
-0.880952,6,903.621119
-0.809524,9,904.150676
-0.761905,11,904.811535
-0.857143,7,905.24455
-0.785714,10,905.835969
-0.785714,10,906.418556
-0.880952,6,906.787319
-0.833333,8,907.267466
-0.761905,11,907.909322
-0.880952,6,908.272958
-0.880952,6,908.646813
-0.880952,6,909.005881
-0.833333,8,909.506714
-0.833333,8,910.013803
1.071429,4,910.222275
-0.857143,7,910.630181
-0.880952,6,911.039068
1.095238,5,911.311368
-0.904762,5,911.626021
-9.833333,8,912.074792
-0.833333,8,912.642817
-0.928571,4,912.896449
-0.833333,8,913.447176
-0.809524,9,914.023175
-0.833333,8,914.497403
1.166667,8,914.921397
-0.857143,7,915.324319
-0.904762,5,915.612577
-0.880952,6,915.968626
-0.928571,4,916.204016
-0.833333,8,916.691766
-0.904762,5,916.995953
-0.880952,6,917.391944
-0.928571,4,917.640258
-0.904762,5,917.9856
-0.880952,6,918.388518
-0.761905,11,919.04177
-0.880952,6,919.450312
-0.833333,8,919.918251
-0.928571,4,920.200497
-0.904762,5,920.618379
-0.833333,8,921.224423
-0.833333,8,921.790909
-0.904762,5,922.158926
-0.857143,7,922.627673
-0.833333,8,923.205153
-0.928571,4,923.516295
1.071429,4,923.768653
-0.857143,7,924.182544
-0.880952,6,924.541555
-0.785714,10,925.171868
-0.785714,10,925.777518
-0.880952,6,926.113589
-0.928571,4,926.342011
-0.880952,6,926.708513
1.071429,4,926.893762
-0.809524,9,927.408414
-0.904762,5,927.703624
-0.904762,5,927.98793
-0.833333,8,928.442747
-0.857143,7,928.842644
-0.761905,11,929.442041
-0.857143,7,929.835237
-0.928571,4,930.063598
1.095238,5,930.300018
-0.928571,4,930.526391
-0.761905,11,931.138754
-0.928571,4,931.368807
-0.833333,8,931.837582
-0.880952,6,932.189609
-0.880952,6,932.542666
-0.904762,5,932.962542
-0.857143,7,933.53601
-0.904762,5,933.965153
-0.928571,4,934.275323
-0.857143,7,934.787952
-0.928571,4,935.089173
-0.833333,8,935.632812
-0.904762,5,935.971887
-0.880952,6,936.376791
-0.857143,7,936.784944
-0.928571,4,937.045269
-0.928571,4,937.284602
-0.880952,6,937.621128
-0.833333,8,938.075906
-0.904762,5,938.404029
-0.833333,8,938.888736
-0.857143,7,939.307586
-0.857143,7,939.702529
-0.880952,6,940.052624
-0.880952,6,940.394678
-0.928571,4,940.630083
-0.809524,9,941.139713
-0.833333,8,941.585495
-0.904762,5,941.871756
1.214286,10,942.376379
-0.880952,6,942.71052
-0.880952,6,943.06454
-0.857143,7,943.461477
-0.928571,4,943.69984
-0.880952,6,944.040928
-0.928571,4,944.290263
-0.928571,4,944.54661
-0.928571,4,944.783941
-0.857143,7,945.163925
-0.880952,6,945.506044
-0.833333,8,945.947861
-0.857143,7,946.343798
-0.904762,5,946.634021
-0.928571,4,946.874352
-0.880952,6,947.213477
1.166667,8,947.6413
-0.904762,5,947.926823
-0.785714,10,948.490311
-0.904762,5,948.785527
-0.857143,7,949.181052
-9.761905,11,949.745559
-0.833333,8,950.202338
-0.880952,6,950.545422
-0.904762,5,950.842626
-0.904762,5,951.11789
-0.833333,8,951.558724
-0.928571,4,951.806049
-0.714286,13,952.524129
-0.880952,6,952.880178
-0.928571,4,953.108566
1.071429,4,953.321995
-0.928571,4,953.55939
1.214286,10,954.091968
-0.761905,11,954.706594
-0.880952,6,955.065603
-0.880952,6,955.401859
-0.904762,5,955.692083
-0.880952,6,956.05212
-0.904762,5,956.330376
-0.904762,5,956.620068
1.071429,4,956.808436
-0.928571,4,957.051813
1.166667,8,957.44897
-0.857143,7,957.843905
-0.857143,7,958.23982
-0.857143,7,958.642768
-0.857143,7,959.059628
-0.785714,10,959.66207
-0.880952,6,960.035041
-0.857143,7,960.487855
-0.928571,4,960.744171
-0.904762,5,961.045371
-0.857143,7,961.489181
-0.857143,7,961.921028
-0.738095,12,962.624357
-0.857143,7,963.040212
-0.857143,7,963.469065
-0.809524,9,964.031561
-0.857143,7,964.463436
-0.928571,4,964.699801
-0.928571,4,964.934177
-0.880952,6,965.314132
-0.904762,5,965.716057
-0.857143,7,966.234671
-0.880952,6,966.760265
-0.857143,7,967.232003
-0.833333,8,967.777547
-0.857143,7,968.213421
-0.880952,6,968.615347
-0.880952,6,968.964444
-0.809524,9,969.46308
-0.880952,6,969.813174
-0.833333,8,970.264971
-0.928571,4,970.512273
-0.809524,9,971.012935
-0.785714,10,971.569448
-0.809524,9,972.097037
-0.809524,9,972.619359
-0.809524,9,973.122979
-0.928571,4,973.371316
-0.809524,9,973.883945
-0.928571,4,974.128293
-0.880952,6,974.46838
-0.928571,4,974.7083
-0.857143,7,975.117494
-0.809524,9,975.620116
-0.785714,10,976.183608
-0.880952,6,976.53148
-0.928571,4,976.768824
-0.785714,10,977.353283
-0.880952,6,977.71329
-0.904762,5,978.011492
-0.857143,7,978.416442
-0.809524,9,978.944998
-0.785714,10,979.507491
-0.857143,7,979.924376
-0.904762,5,980.215598
-0.928571,4,980.452963
-0.880952,6,980.824969
-0.880952,6,981.165059
-0.904762,5,981.454287
-0.880952,6,981.828302
-0.833333,8,982.313022
-0.880952,6,982.666731
-0.809524,9,983.192783
-0.928571,4,983.44109
1.166667,8,983.856007
-0.761905,11,984.514253
-0.904762,5,984.833401
-0.904762,5,985.131742
-0.833333,8,985.60249
-0.880952,6,985.9605
-0.928571,4,986.216818
-0.833333,8,986.707531
-0.928571,4,986.95886
-0.857143,7,987.393848
-0.809524,9,987.937394
-0.904762,5,988.259548
-0.880952,6,988.647527
-0.857143,7,989.06581
-0.785714,10,989.687163
-0.857143,7,990.116014
-0.880952,6,990.484002
-0.761905,11,991.129241
-0.880952,6,991.491265
-0.904762,5,991.785478
-0.928571,4,992.04279
-0.833333,8,992.491618
1.071429,4,992.700423
-0.880952,6,993.059459
-0.880952,6,993.435457
-0.761905,11,994.08469
-0.785714,10,994.655167
-0.785714,10,995.359318
-0.833333,8,995.878893
-0.904762,5,996.194052
-0.785714,10,996.827698
-0.928571,4,997.065098
-0.904762,5,997.384167
-0.785714,10,998.071342
-0.833333,8,998.539092
-0.904762,5,998.858244
-0.857143,7,999.358875
-0.904762,5,999.691982
-0.880952,6,1000.098897
-0.880952,6,1000.529775
-0.833333,8,1001.087251
-0.904762,5,1001.420361
-0.880952,6,1001.854202
-0.785714,10,1002.477534
-0.809524,9,1003.02108
-0.809524,9,1003.622504
-0.714286,13,1004.457241
-0.904762,5,1004.796333
-0.785714,10,1005.394733
-0.833333,8,1005.936285
-0.904762,5,1006.325245
-0.904762,5,1006.815933
-0.857143,7,1007.301634
-0.904762,5,1007.658679
-0.833333,8,1008.183275
-0.928571,4,1008.452559
-0.880952,6,1008.800625
-0.785714,10,1009.407003
-0.904762,5,1009.723188
-0.880952,6,1010.085226
-0.928571,4,1010.333527
-0.880952,6,1010.688578
-0.880952,6,1011.075542
-0.880952,6,1011.43659
-0.785714,10,1012.045948
1.166667,8,1012.47184
-0.904762,5,1012.774997
-0.809524,9,1013.323532
-0.904762,5,1013.63473
-0.857143,7,1014.069535
-0.880952,6,1014.434559
-0.857143,7,1014.840475
-0.880952,6,1015.197519
-0.785714,10,1015.799908
1.071429,4,1016.007355
-0.809524,9,1016.533945
-0.857143,7,1016.93587
-0.880952,6,1017.298901
-0.785714,10,1017.869374
-0.904762,5,1018.175557
-0.857143,7,1018.598424
-0.857143,7,1018.995364
-0.880952,6,1019.345428
-0.880952,6,1019.707528
-0.809524,9,1020.237105
-0.785714,10,1020.824536
-0.880952,6,1021.177626
-0.928571,4,1021.429916
-0.928571,4,1021.68224
-0.928571,4,1021.928582
-0.785714,10,1022.495068
-0.904762,5,1022.783326
-0.833333,8,1023.255635
-0.904762,5,1023.563812
-0.857143,7,1023.970725
-0.857143,7,1024.388605
-0.904762,5,1024.685811
-0.833333,8,1025.146581
1.214286,10,1025.675165
-0.857143,7,1026.082078
-0.904762,5,1026.387261
-0.880952,6,1026.738322
-0.809524,9,1027.331736
-0.880952,6,1027.679806
-0.880952,6,1028.020918
-0.880952,6,1028.354028
-0.857143,7,1028.932019
-0.785714,10,1029.584276
-0.761905,11,1030.270441
-0.880952,6,1030.621142
-0.833333,8,1031.076923
-0.809524,9,1031.619503
-0.809524,9,1032.147125
-0.904762,5,1032.438492
-0.857143,7,1032.8464
-0.880952,6,1033.203445
-0.904762,5,1033.501676
-0.904762,5,1033.82279
-0.880952,6,1034.191804
-0.904762,5,1034.503969
-0.904762,5,1034.792197
-0.928571,4,1035.039535
-0.880952,6,1035.386636
-0.785714,10,1035.96506
-0.833333,8,1036.428821
-0.880952,6,1036.766338
-0.809524,9,1037.289941
-0.857143,7,1037.712834
-0.833333,8,1038.182574
-0.857143,7,1038.601453
1.095238,5,1038.866438
-0.833333,8,1039.326208
-0.857143,7,1039.747583
-0.833333,8,1040.223319
-0.857143,7,1040.634251
-0.904762,5,1040.924474
-0.857143,7,1041.352334
-0.928571,4,1041.592691
-0.928571,4,1041.841024
-0.738095,12,1042.55315
-0.904762,5,1042.853347
1.071429,4,1043.050789
-0.904762,5,1043.360971
-0.785714,10,1043.932431
-0.880952,6,1044.291473
-0.809524,9,1044.795125
1.190476,9,1045.274841
-0.928571,4,1045.5234
-0.880952,6,1045.876426
-0.857143,7,1046.282341
-0.857143,7,1046.678591
-0.904762,5,1047.014693
-0.809524,9,1047.577188
-0.928571,4,1047.832505
-0.857143,7,1048.235459
-0.880952,6,1048.605174
-0.928571,4,1048.839583
-0.904762,5,1049.179693
1.071429,4,1049.418054
-0.904762,5,1049.73421
-0.928571,4,1049.987531
-0.880952,6,1050.358539
-0.833333,8,1050.839253
-0.857143,7,1051.242179
-0.880952,6,1051.610192
-0.857143,7,1052.042037
-0.880952,6,1052.400081
-0.880952,6,1052.739173
-0.809524,9,1053.24881
-0.809524,9,1053.78039
-0.857143,7,1054.215226
-0.857143,7,1054.618181
-0.880952,6,1054.962382
-0.928571,4,1055.221688
-0.857143,7,1055.664061
-0.880952,6,1056.024668
-0.928571,4,1056.261575
-0.904762,5,1056.55878
-0.904762,5,1056.857009
-0.761905,11,1057.491363
-0.880952,6,1057.860015
1.071429,4,1058.060502
1.190476,9,1058.566146
-0.904762,5,1058.860934
-0.904762,5,1059.180539
-0.880952,6,1059.554909
-0.928571,4,1059.828177
-0.880952,6,1060.177246
1.071429,4,1060.37622
-0.833333,8,1060.845389
-0.809524,9,1061.37893
-0.857143,7,1061.821752
-0.904762,5,1062.122991
-0.833333,8,1062.616032
-0.928571,4,1062.884314
-0.857143,7,1063.287278
-0.857143,7,1063.707163
-0.809524,9,1064.222822
-0.785714,10,1064.824215
-0.761905,11,1065.485616
-0.928571,4,1065.740959
-0.880952,6,1066.096012
-0.928571,4,1066.336343
-0.809524,9,1066.86396
-0.928571,4,1067.105931
-0.928571,4,1067.356924
-0.833333,8,1067.850229
1.214286,10,1068.382763
-0.880952,6,1068.729314
-0.761905,11,1069.337818
-0.785714,10,1069.929534
-0.880952,6,1070.29809
-0.928571,4,1070.546426
-0.857143,7,1070.953307
1.214286,10,1071.485882
-0.880952,6,1071.868858
-0.928571,4,1072.124175
-0.928571,4,1072.360543
1.214286,10,1072.88517
-0.809524,9,1073.410736
-0.880952,6,1073.762793
-0.928571,4,1074.013123
-0.880952,6,1074.380174
-0.928571,4,1074.611523
-0.880952,6,1074.975549
-0.904762,5,1075.282729
-0.857143,7,1075.710585
-0.785714,10,1076.290065
-0.809524,9,1076.804685
-0.928571,4,1077.050003
-0.857143,7,1077.464894
-0.880952,6,1077.831912
-0.833333,8,1078.310632
-0.880952,6,1078.672275
1.071429,4,1078.881679
-0.880952,6,1079.230744
-0.857143,7,1079.638682
-0.833333,8,1080.09048
1.071429,4,1080.284955
-0.880952,6,1080.629039
-0.880952,6,1080.984056
-0.880952,6,1081.327899
-0.928571,4,1081.567295
-0.857143,7,1081.994153
-0.809524,9,1082.527722
-0.904762,5,1082.809936
-0.904762,5,1083.101157
-0.928571,4,1083.339521
-0.904762,5,1083.64271
-0.928571,4,1083.886096
-0.904762,5,1084.187253
-0.880952,6,1084.556266
-0.857143,7,1084.958192
-0.880952,6,1085.322218
-0.833333,8,1085.785244
-0.761905,11,1086.416738
-0.809524,9,1086.935351
-0.857143,7,1087.358246
-0.690476,14,1088.168054
-0.904762,5,1088.47324
-0.809524,9,1088.983872
-0.880952,6,1089.348909
-0.809524,9,1089.860529
-0.928571,4,1090.100886
-0.928571,4,1090.354208
-0.809524,9,1090.891772
-0.904762,5,1091.187
-0.904762,5,1091.504164
-0.880952,6,1091.861178
-0.904762,5,1092.151402
-0.880952,6,1092.525403
-0.880952,6,1092.88145
-0.880952,6,1093.22553
-0.928571,4,1093.472869
-0.833333,8,1093.953583
-0.833333,8,1094.439284
-0.833333,8,1094.948948
-0.928571,4,1095.191274
-0.904762,5,1095.492503
-0.785714,10,1096.074913
